step,prompt,score
1,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.9
1,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.85
1,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.85
1,"In this task, you are given a news article. Your task is to classify the article to one out of the four topics ""World"", ""Sports"", ""Business"", ""Tech"" if the article""s main topic is relevant to the world, sports, business, and technology, correspondingly. If you are not sure about the topic, choose the closest option.",0.85
1,"Determine the theme of the news item. Choose from World, Sports, Business and Tech.",0.85
1,"Categorize the news article into one of four categories: World, Sports, Business, or Tech, based on its content.",0.85
1,"Based on the main theme of given the news article, categorize it into World, Sports, Business, or Tech.",0.85
1,"You will be required to classify a news article as World, Sports, Business, or Tech based on its primary topic.",0.8
1,"Determine the the topic of the item and then choose from World, Sports, Business and Tech.",0.7
1,"Give the main topic of the news article and then choose from World, Sports, Tech and Business.",0.65
2,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.9
2,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.85
2,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.85
2,"In this task, you are given a news article. Your task is to classify the article to one out of the four topics ""World"", ""Sports"", ""Business"", ""Tech"" if the article""s main topic is relevant to the world, sports, business, and technology, correspondingly. If you are not sure about the topic, choose the closest option.",0.85
2,"Determine the theme of the news item. Choose from World, Sports, Business and Tech.",0.85
2,"Categorize the news article into one of four categories: World, Sports, Business, or Tech, based on its content.",0.85
2,"Based on the main theme of given the news article, categorize it into World, Sports, Business, or Tech.",0.85
2,"You will be required to classify a news article as World, Sports, Business, or Tech based on its primary topic.",0.8
2,"Determine the the topic of the item and then choose from World, Sports, Business and Tech.",0.7
2,"Give the main topic of the news article and then choose from World, Sports, Tech and Business.",0.65
3,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.9
3,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.85
3,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.85
3,"In this task, you are given a news article. Your task is to classify the article to one out of the four topics ""World"", ""Sports"", ""Business"", ""Tech"" if the article""s main topic is relevant to the world, sports, business, and technology, correspondingly. If you are not sure about the topic, choose the closest option.",0.85
3,"Determine the theme of the news item. Choose from World, Sports, Business and Tech.",0.85
3,"Categorize the news article into one of four categories: World, Sports, Business, or Tech, based on its content.",0.85
3,"Based on the main theme of given the news article, categorize it into World, Sports, Business, or Tech.",0.85
3,"You will be required to classify a news article as World, Sports, Business, or Tech based on its primary topic.",0.8
3,"Determine the the topic of the item and then choose from World, Sports, Business and Tech.",0.7
3,"Give the main topic of the news article and then choose from World, Sports, Tech and Business.",0.65
4,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.9
4,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.85
4,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.85
4,"In this task, you are given a news article. Your task is to classify the article to one out of the four topics ""World"", ""Sports"", ""Business"", ""Tech"" if the article""s main topic is relevant to the world, sports, business, and technology, correspondingly. If you are not sure about the topic, choose the closest option.",0.85
4,"Determine the theme of the news item. Choose from World, Sports, Business and Tech.",0.85
4,"Categorize the news article into one of four categories: World, Sports, Business, or Tech, based on its content.",0.85
4,"Based on the main theme of given the news article, categorize it into World, Sports, Business, or Tech.",0.85
4,"You will be required to classify a news article as World, Sports, Business, or Tech based on its primary topic.",0.8
4,"Consider the core subject matter of the news item and then choose from World, Sports, Business, and Tech.",0.8
4,"Give the main topic of the news article and then choose from World, Sports, Tech and Business.",0.65
5,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.9
5,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.85
5,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.85
5,"In this task, you are given a news article. Your task is to classify the article to one out of the four topics ""World"", ""Sports"", ""Business"", ""Tech"" if the article""s main topic is relevant to the world, sports, business, and technology, correspondingly. If you are not sure about the topic, choose the closest option.",0.85
5,"Determine the theme of the news item. Choose from World, Sports, Business and Tech.",0.85
5,"Categorize the news article into one of four categories: World, Sports, Business, or Tech, based on its content.",0.85
5,"Based on the main theme of given the news article, categorize it into World, Sports, Business, or Tech.",0.85
5,"You will be required to classify a news article as World, Sports, Business, or Tech based on its primary topic.",0.8
5,"Consider the core subject matter of the news item and then choose from World, Sports, Business, and Tech.",0.8
5,"Give the main topic of the news article and then choose from World, Sports, Tech and Business.",0.65
6,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.9
