step,prompt,score
1,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
1,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.9
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
1,Determine whether a provided statement conveys a positive or negative attitude.,0.9
1,"Determine the sentiment of a movie review sentence, categorizing it as either ""positive"" or ""negative"".",0.9
1,"Determine the sentiment expressed in the movie review, categorizing it as either ""positive"" or ""negative"" towards the film.",0.9
1,"Interpret the sentiment of a provided statement, considering its context and meaning, and categorize it as either positive or negative.",0.85
1,"Given a statement, classify it as expressing a positive or negative opinion.",0.85
1,"Given a sentence, classify it as either positive or negative sentiment.",0.85
2,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
2,"Determine the emotional tone of the provided sentence and label it as either ""positive"" or ""negative"" sentiment.",0.95
2,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.9
2,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
2,Determine whether a provided statement conveys a positive or negative attitude.,0.9
2,"Determine the sentiment of a movie review sentence, categorizing it as either ""positive"" or ""negative"".",0.9
2,"Determine the sentiment expressed in the movie review, categorizing it as either ""positive"" or ""negative"" towards the film.",0.9
2,"Interpret the sentiment of a provided statement, considering its context and meaning, and categorize it as either positive or negative.",0.85
2,"Given a statement, classify it as expressing a positive or negative opinion.",0.85
3,"Classify the sentiment of the provided sentence or review as either ""positive"" or ""negative"", indicating the attitude towards the subject.",1.0
3,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
3,"Determine the emotional tone of the provided sentence and label it as either ""positive"" or ""negative"" sentiment.",0.95
3,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.9
3,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
3,Determine whether a provided statement conveys a positive or negative attitude.,0.9
3,"Determine the sentiment of a movie review sentence, categorizing it as either ""positive"" or ""negative"".",0.9
3,"Determine the sentiment expressed in the movie review, categorizing it as either ""positive"" or ""negative"" towards the film.",0.9
3,"Interpret the sentiment of a provided statement, considering its context and meaning, and categorize it as either positive or negative.",0.85
4,"Classify the sentiment of the provided sentence or review as either ""positive"" or ""negative"", indicating the attitude towards the subject.",1.0
4,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
4,Determine whether the given movie review expresses a positive or negative sentiment.,0.95
4,"Determine the sentiment of the provided statement, taking into account its context and nuances, and label it as either 'positive' or 'negative'.",0.95
4,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" to reflect the underlying attitude.",0.95
4,"Determine the emotional tone of the provided sentence and label it as either ""positive"" or ""negative"" sentiment.",0.95
4,"Analyze the given sentence to identify its sentiment, categorizing it as either ""positive"" or ""negative"" in tone.",0.95
4,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.9
4,Identify the sentiment of a given sentence or text by determining whether it conveys a positive or negative emotion.,0.9
5,"Classify the sentiment of the provided sentence or review as either ""positive"" or ""negative"", indicating the attitude towards the subject.",1.0
5,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
5,Determine whether the given movie review expresses a positive or negative sentiment.,0.95
5,"Determine the sentiment of the provided statement, taking into account its context and nuances, and label it as either 'positive' or 'negative'.",0.95
5,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" to reflect the underlying attitude.",0.95
5,"Determine the emotional tone of the provided sentence and label it as either ""positive"" or ""negative"" sentiment.",0.95
5,"Analyze the given sentence to identify its sentiment, categorizing it as either ""positive"" or ""negative"" in tone.",0.95
5,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.9
5,Identify the sentiment of a given sentence or text by determining whether it conveys a positive or negative emotion.,0.9
6,"Classify the sentiment of the provided sentence or review as either ""positive"" or ""negative"", indicating the attitude towards the subject.",1.0
6,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
6,Determine whether the given movie review expresses a positive or negative sentiment.,0.95
6,"Determine the sentiment of the provided statement, taking into account its context and nuances, and label it as either 'positive' or 'negative'.",0.95
6,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" to reflect the underlying attitude.",0.95
6,"Determine the emotional tone of the provided sentence and label it as either ""positive"" or ""negative"" sentiment.",0.95
6,"Analyze the given sentence to identify its sentiment, categorizing it as either ""positive"" or ""negative"" in tone.",0.95
6,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.9
6,Identify the sentiment of a given sentence or text by determining whether it conveys a positive or negative emotion.,0.9
7,"Classify the sentiment of the provided sentence or review as either ""positive"" or ""negative"", indicating the attitude towards the subject.",1.0
7,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
7,Determine whether the given movie review expresses a positive or negative sentiment.,0.95
7,"Determine the sentiment of the provided text and label it as either ""positive"" or ""negative"".",0.95
7,"Determine the sentiment of the provided statement, taking into account its context and nuances, and label it as either 'positive' or 'negative'.",0.95
7,"Determine the sentiment of the input sentence, categorizing it as either ""positive"" or ""negative"" based on the expressed attitude.",0.95
7,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" to reflect the underlying attitude.",0.95
7,"Determine the emotional tone of the provided sentence and label it as either ""positive"" or ""negative"" sentiment.",0.95
7,"Determine the emotional tone of a provided movie review, categorizing it as either ""positive"" or ""negative"" sentiment.",0.95
7,"Analyze the given sentence to identify its sentiment, categorizing it as either ""positive"" or ""negative"" in tone.",0.95
8,"Classify the sentiment of the provided sentence or review as either ""positive"" or ""negative"", indicating the attitude towards the subject.",1.0
8,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
8,"Identify the sentiment polarity of the provided movie review, categorizing it as either ""positive"" or ""negative"" based on the expressed opinion.",0.95
8,Determine whether the given movie review expresses a positive or negative sentiment.,0.95
8,"Determine the sentiment of the provided text and label it as either ""positive"" or ""negative"".",0.95
8,"Determine the sentiment of the provided statement, taking into account its context and nuances, and label it as either 'positive' or 'negative'.",0.95
8,"Determine the sentiment of the input sentence, categorizing it as either ""positive"" or ""negative"" based on the expressed attitude.",0.95
8,"Determine the sentiment of the given text, labeling it as either ""positive"" or ""negative"" to reflect the underlying attitude.",0.95
8,"Determine the emotional tone of the provided sentence and label it as either ""positive"" or ""negative"" sentiment.",0.95
8,"Determine the emotional tone of a provided movie review, categorizing it as either ""positive"" or ""negative"" sentiment.",0.95
9,"Classify the sentiment of the provided sentence or review as either ""positive"" or ""negative"", indicating the attitude towards the subject.",1.0
9,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
9,"Identify the sentiment polarity of the provided movie review, categorizing it as either ""positive"" or ""negative"" based on the expressed opinion.",0.95
9,Determine whether the given movie review expresses a positive or negative sentiment.,0.95
9,"Determine the sentiment of the provided text and label it as either ""positive"" or ""negative"".",0.95
9,"Determine the sentiment of the provided statement, taking into account its context and nuances, and label it as either 'positive' or 'negative'.",0.95
9,"Determine the sentiment of the input sentence, categorizing it as either ""positive"" or ""negative"" based on the expressed attitude.",0.95
