step,prompt,score
1,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
1,"Given a tweet, classify it as having a positive or negative sentiment.",1.0
1,"Given a sentence, classify it as either positive or negative sentiment.",1.0
1,Classify a sentence as expressing optimism or pessimism.,1.0
1,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
1,"Determine the sentiment of the text provided, positive or negative.",0.95
1,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.9
1,"Classify the sentiment expressed in the provided text or review as either ""positive"" or ""negative"", indicating the emotional tone towards the subject.",0.85
1,"Determine the sentiment of the provided sentence, categorizing it as either 'positive' or 'negative'.",0.8
2,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
2,"Given a tweet, classify it as having a positive or negative sentiment.",1.0
2,"Given a sentence, classify it as either positive or negative sentiment.",1.0
2,Determine whether the given sentence conveys a positive or negative attitude.,1.0
2,"Determine the sentiment of the provided text, categorizing it as either ""positive"" or ""negative"".('",1.0
2,"Determine the sentiment of a provided sentence or comment by labeling it as either ""positive"" or ""negative"".",1.0
2,"Determine the sentiment of a given text, categorizing it as either ""positive"" or ""negative"".",1.0
2,"Determine the emotional tone of the provided text, labeling it as either ""positive"" or ""negative"".""",1.0
2,Classify a sentence as expressing optimism or pessimism.,1.0
3,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
3,"Given a tweet, classify it as having a positive or negative sentiment.",1.0
3,"Given a sentence, classify it as either positive or negative sentiment.",1.0
3,Determine whether the given sentence conveys a positive or negative attitude.,1.0
3,"Determine the sentiment of the provided text, categorizing it as either ""positive"" or ""negative"".('",1.0
3,"Determine the sentiment of a provided sentence or comment by labeling it as either ""positive"" or ""negative"".",1.0
3,"Determine the sentiment of a given text, categorizing it as either ""positive"" or ""negative"".",1.0
3,"Determine the emotional tone of the provided text, labeling it as either ""positive"" or ""negative"".""",1.0
