step,prompt,score
1,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.55
1,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.5
1,"Classify the question into one of the six categories: Description, Entity, Expression, Human, Location, or Number.",0.4
1,"Classify each question into one of the following categories: Description, Entity, Expression, Human, Location, or Number. Select the primary category from the options provided.",0.35
1,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.3
1,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.3
1,"Classify the given question into one of the following categories: ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number'], providing only the assigned label.",0.3
1,"Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.",0.2
1,"I'd be happy to help! Here's the step-by-step process:

1. Crossover the prompts:

Prompt 1: Determine the type of the given question and choose from Description, Entity, Expression, Human, Location, and Number.
Prompt 2: Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.

Crossover Prompt: Identify and categorize the given question into one of the following categories: Description, Entity, Expression, Human, Location, or Number.

2. Mutate the prompt generated in Step 1:

Mutated Prompt: What type of question is this? Classify it accordingly into one of the following categories: Description, Entity, Expression, Human, Location, or Number.

Final Prompt: [What type of question is this? Classify it accordingly into one of the following categories: Description, Entity, Expression, Human, Location, or Number.](prompt)",0.15
1,"Determine the category that best describes this sentence: Description, Entity, Expression, Human, Location, or Number.",0.15
2,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.55
2,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.5
2,"What type of question is this? Classify it accordingly into one of the following categories: Description, Entity, Expression, Human, Location, or Number.",0.4
2,"Classify the question into one of the six categories: Description, Entity, Expression, Human, Location, or Number.",0.4
2,"Classify each question into one of the following categories: Description, Entity, Expression, Human, Location, or Number. Select the primary category from the options provided.",0.35
2,"Assign the given question to one of the six categories (Description, Entity, Expression, Human, Location, or Number), specifying the primary category it belongs to.",0.35
2,"Reformat the questions to identify the primary category: Description, Entity, Expression, Human, Location, or Number.",0.3
2,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.3
2,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.3
2,"Here are the steps to generate a better prompt:

1. Crossover the prompts:

Prompt 1: Determine the type of the given question and choose from Description, Entity, Expression, Human, Location, and Number.
Prompt 2: Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.

Crossover Prompt: Identify and categorize the given question into one of the following categories: Description, Entity, Expression, Human, Location, or Number.

2. Mutate the prompt generated in Step 1:

Mutated Prompt: Can you categorize this question into one of the six categories: Description, Entity, Expression, Human, Location, or Number?

Final Prompt: [Can you categorize this question into one of the six categories: Description, Entity, Expression, Human, Location, or Number?](prompt)

Alternatively, you could also try:

1. Crossover the prompts:

Prompt 1: Determine the type of the given question and choose from Description, Entity, Expression, Human, Location, and Number.
Prompt 2: Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.

Crossover Prompt: What type of",0.3
3,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.55
3,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.5
3,"What type of question is this? Classify it accordingly into one of the following categories: Description, Entity, Expression, Human, Location, or Number.",0.4
3,"Classify the question into one of the six categories: Description, Entity, Expression, Human, Location, or Number.",0.4
3,"Classify each question into one of the following categories: Description, Entity, Expression, Human, Location, or Number. Select the primary category from the options provided.",0.35
3,"Classify each question into one of six primary categories: Description, Entity, Expression, Human, Location, or Number, and identify the most likely category mentioned first in the response.",0.35
3,"Assign the given question to one of the six categories (Description, Entity, Expression, Human, Location, or Number), specifying the primary category it belongs to.",0.35
3,"Reformat the questions to identify the primary category: Description, Entity, Expression, Human, Location, or Number.",0.3
