step,prompt,score
1,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.45
1,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.3
1,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.25
1,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.2
1,"Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.",0.2
1,"Please select the correct classification for this sentence: Description, Entity, Expression, Human, Location, or Number.",0.15
1,"Classify this sentence into one of these categories: Description, Entity, Expression, Human, Location, or Number.",0.15
1,"Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.",0.1
1,"As a classifier, identify the category corresponding to these questions based on the categories: Description, Entity, Expression, Human, Location, or Number.",0.3
1,"As a classification model, use the classification categories to analyze the given question and classify it into one of the following categories: Description, Entity, Expression, Human, Location, or Number.",0.2
2,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.45
2,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.3
2,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.25
2,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.2
2,"Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.",0.2
2,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: As a classifier, identify the category corresponding to these questions based on the categories: Description, Entity, Expression, Human, Location, or Number.
Prompt 2: As a classification model, use the classification categories to analyze the given question and classify it into one of the following categories: Description, Entity, Expression, Human, Location, or Number.

Different parts:
""As a classifier"" vs ""As a classification model""
""identify the category corresponding to these questions"" vs ""use the classification categories to analyze the given question and""
""Exercise the categories"" (avg. 6.6, 6.5)

2. Randomly mutate the different parts:

""As a classifier"" -> ""In this task, you will be acting as""
""identify the category corresponding to these questions"" -> ""classify the given statement according to""
""Exercise the categories (avg. 6.6, 6.5)"" -> ""Tap into the given answers in order to determine the category""

So, the mutated parts are:

""In this task, you will be acting as""
""classify the given statement according to""",0.4
2,The objective is to categorize these questions into one of the following categories: Description,0.2
2,"Determine the type of the given inquiry based on the provided categories: Description, Entity, Expression, Human, Location, or Number.</prompt",0.35
2,"As a classifier, identify the category corresponding to these questions based on the categories: Description, Entity, Expression, Human, Location, or Number.",0.3
2,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text""

Prompt 2: ""Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.""

Different parts:
""Please perform Question Classification task"" vs ""Please pick the category that matches this sentence""
""Given the question, assign a label"" vs ""...""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" vs ""...""
""Return label only without any other text"" vs ""...""
""this sentence"" vs ""no sentence""

2. Randomly mutate the different parts:

""Please perform Question Classification task"" -> ""Classify the given question into one of the following categories""
""Given the question, assign a label"" -> ""Analyze the provided question""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" -> "" categories: Description, Entity, Expression, Human",0.35
3,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.45
3,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.3
3,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.25
3,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.2
3,"Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.",0.2
3,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: As a classifier, identify the category corresponding to these questions based on the categories: Description, Entity, Expression, Human, Location, or Number.
Prompt 2: As a classification model, use the classification categories to analyze the given question and classify it into one of the following categories: Description, Entity, Expression, Human, Location, or Number.

Different parts:
""As a classifier"" vs ""As a classification model""
""identify the category corresponding to these questions"" vs ""use the classification categories to analyze the given question and""
""Exercise the categories"" (avg. 6.6, 6.5)

2. Randomly mutate the different parts:

""As a classifier"" -> ""In this task, you will be acting as""
""identify the category corresponding to these questions"" -> ""classify the given statement according to""
""Exercise the categories (avg. 6.6, 6.5)"" -> ""Tap into the given answers in order to determine the category""

So, the mutated parts are:

""In this task, you will be acting as""
""classify the given statement according to""",0.4
3,The objective is to categorize these questions into one of the following categories: Description,0.2
3,"Determine the type of the given inquiry based on the provided categories: Description, Entity, Expression, Human, Location, or Number.</prompt",0.35
3,"Analyzing a set of questions from the given categories: Description, Entity, Expression, Human, Location, and Number, identify the category corresponding to each one.",0.4
3,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text""

Prompt 2: ""Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.""

Different parts:
""Please perform Question Classification task"" vs ""Please pick the category that matches this sentence""
""Given the question, assign a label"" vs ""...""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" vs ""...""
""Return label only without any other text"" vs ""...""
""this sentence"" vs ""no sentence""

2. Randomly mutate the different parts:

""Please perform Question Classification task"" -> ""Classify the given question into one of the following categories""
""Given the question, assign a label"" -> ""Analyze the provided question""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" -> "" categories: Description, Entity, Expression, Human",0.35
4,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.45
4,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.3
4,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.25
4,"The goal is to determine the relevant category for this text, from the following options: Description, Entity, Expression, Human, Location, or Number.",0.25
4,"Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.",0.2
4,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: As a classifier, identify the category corresponding to these questions based on the categories: Description, Entity, Expression, Human, Location, or Number.
Prompt 2: As a classification model, use the classification categories to analyze the given question and classify it into one of the following categories: Description, Entity, Expression, Human, Location, or Number.

Different parts:
""As a classifier"" vs ""As a classification model""
""identify the category corresponding to these questions"" vs ""use the classification categories to analyze the given question and""
""Exercise the categories"" (avg. 6.6, 6.5)

2. Randomly mutate the different parts:

""As a classifier"" -> ""In this task, you will be acting as""
""identify the category corresponding to these questions"" -> ""classify the given statement according to""
""Exercise the categories (avg. 6.6, 6.5)"" -> ""Tap into the given answers in order to determine the category""

So, the mutated parts are:

""In this task, you will be acting as""
""classify the given statement according to""",0.4
4,"Here's the step-by-step guide to generate a better prompt:

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text
Prompt 2: Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.

Different parts:
""Please perform Question Classification task"" vs ""Please pick the category that matches this sentence""
""Given the question, assign a label"" vs ""...""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" vs ""...""
""Return label only without any other text"" vs ""...""
""this sentence"" vs ""no sentence""

2. Randomly mutate the different parts:

""Please perform Question Classification task"" -> ""In this task, you are required to classify""
""Given the question, assign a label"" -> ""Classify the provided input""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" -> ""categories: Description, Entity, Expression, Human, Location, Number""",0.25
4,"Determine the type of the given inquiry based on the provided categories: Description, Entity, Expression, Human, Location, or Number.</prompt",0.35
4,"Analyzing a set of questions from the given categories: Description, Entity, Expression, Human, Location, and Number, identify the category corresponding to each one.",0.4
4,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text""

Prompt 2: ""Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.""

Different parts:
""Please perform Question Classification task"" vs ""Please pick the category that matches this sentence""
""Given the question, assign a label"" vs ""...""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" vs ""...""
""Return label only without any other text"" vs ""...""
""this sentence"" vs ""no sentence""

2. Randomly mutate the different parts:

""Please perform Question Classification task"" -> ""Classify the given question into one of the following categories""
""Given the question, assign a label"" -> ""Analyze the provided question""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" -> "" categories: Description, Entity, Expression, Human",0.35
5,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.45
5,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.3
5,"Let's follow the instruction step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: As a classifier, identify the category corresponding to these questions based on the categories: Description, Entity, Expression, Human, Location, or Number.
Prompt 2: [Original text does not exist]

(I assume you meant to provide Prompt 2, and I'll proceed accordingly)

Prompt 2: As a classification model, use the classification categories to analyze the given question and classify it into one of the following categories: Description, Entity, Expression, Human, Location, or Number.

Different parts:
""As a classifier"" vs ""As a classification model""
""identify the category corresponding to these questions"" vs ""use the classification categories to analyze the given question and""
""[No other differences found]""

2. Randomly mutate the different parts:

""As a classifier"" -> ""In this task, you will be acting as""
""identify the category corresponding to these questions"" -> ""classify the given statement according to""
""[No other differences found to mutate",0.3
5,"Let's follow the instruction step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text""
Prompt 2: ""Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.""

Different parts:
""Please perform Question Classification task"" vs ""Please pick the category that matches this sentence""
""Given the question, assign a label"" vs ""...""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" vs ""...""
""Return label only without any other text"" vs ""...""
""this sentence"" vs ""no sentence""

2. Randomly mutate the different parts:

""Please perform Question Classification task"" -> ""In this task, you will categorize""
""Given the question, assign a label"" -> ""Classify the provided text""
""['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']"" -> ""categories: Description, Entity, Expression, Human, Location,",0.3
