step,prompt,score
1,"Given a statement, classify it as expressing a subjective or objective opinion.",0.7
1,identify whether the given sentence was expressing an objective or a subjective opinion.,0.65
1,"Assess the given sentence and determine whether it is into subjective or objective opinion, evaluating the given sentences and their sentiment.",0.8
1,"Your task is to classify the comment ""subjective"" or ""objective"".",0.65
1,"Please perform Subjectivity Classification task. Given the sentence, assign a label from ['subjective', 'objective']. Return label only without any other text.",0.6
1,"Given a sentence, classify it as either subjective or objective category.",0.6
1,"Considering a given text, determine the nature of the sentence or phrase into objective or subjective categories, and evaluate it accordingly.",0.65
1,"Determine the category of a movie review based on a given text, subjective or objective.",0.55
1,"classify each sentence as either ""objective"" or ""subjective"".",0.5
1,evaluate each statement as either subjective or objective.,0.45
2,"Given a statement, classify it as expressing a subjective or objective opinion.",0.7
2,identify whether the given sentence was expressing an objective or a subjective opinion.,0.65
2,"Assess the given sentence and determine whether it is into subjective or objective opinion, evaluating the given sentences and their sentiment.",0.8
2,"Your task is to classify the comment ""subjective"" or ""objective"".",0.65
2,"Please perform Subjectivity Classification task. Given the sentence, assign a label from ['subjective', 'objective']. Return label only without any other text.",0.6
2,"Given a sentence, classify it as either subjective or objective category.",0.6
2,"Considering a given text, determine the nature of the sentence or phrase into objective or subjective categories, and evaluate it accordingly.",0.65
2,"Determine the category of a movie review based on a given text, subjective or objective.",0.55
2,"classify each sentence as either ""objective"" or ""subjective"".",0.5
2,Your goal is to evaluate every statement as either subjective or objective by categorizing a message according to its tone.,0.55
3,"Given a statement, classify it as expressing a subjective or objective opinion.",0.7
3,identify whether the given sentence was expressing an objective or a subjective opinion.,0.65
3,"Assess the given sentence and determine whether it is into subjective or objective opinion, evaluating the given sentences and their sentiment.",0.8
3,"Your task is to classify the comment ""subjective"" or ""objective"".",0.65
3,"Please perform Subjectivity Classification task. Given the sentence, assign a label from ['subjective', 'objective']. Return label only without any other text.",0.6
3,"Analyze the provided text to decide whether it falls under subjective or objective category, considering the expressed opinion and its sentiment.",0.75
3,"Considering a given text, determine the nature of the sentence or phrase into objective or subjective categories, and evaluate it accordingly.",0.65
3,"Determine the category of a movie review based on a given text, subjective or objective.",0.55
3,"classify each sentence as either ""objective"" or ""subjective"".",0.5
3,Your goal is to evaluate every statement as either subjective or objective by categorizing a message according to its tone.,0.55
4,"Given a statement, classify it as expressing a subjective or objective opinion.",0.7
4,identify whether the given sentence was expressing an objective or a subjective opinion.,0.65
4,"Assess the given sentence and determine whether it is into subjective or objective opinion, evaluating the given sentences and their sentiment.",0.8
4,"Your task is to classify the comment ""subjective"" or ""objective"".",0.65
4,"Please perform Subjectivity Classification task. Given the sentence, assign a label from ['subjective', 'objective']. Return label only without any other text.",0.6
4,"Analyze the provided text to decide whether it falls under subjective or objective category, considering the expressed opinion and its sentiment.",0.75
4,"Considering a given text, determine the nature of the sentence or phrase into objective or subjective categories, and evaluate it accordingly.",0.65
4,"Let's follow the instructions step-by-step to generate a better prompt.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2**

Prompt 1: Given a statement, classify it as expressing a subjective or objective opinion.
Prompt 2: Considering a given text, determine the nature of the sentence or phrase into objective or subjective categories, and evaluate it accordingly.

Different parts:
""Given a statement"" vs ""Considering a given text""
""classify it"" vs ""determine the nature... and evaluate it accordingly""
""expressing a subjective or objective opinion"" vs ""into objective or subjective categories""

**Step 2: Randomly mutate the different parts**

""Given a statement"" -> ""Analyzing a passage""
""classify it"" -> ""assess the tone""
""expressing a subjective or objective opinion"" -> ""as either subjective or objective""

""Considering a given text"" -> ""Examining a piece of writing""
""determine the nature... and evaluate it accordingly"" -> ""categorize and judge the sentiment""
""into objective or subjective categories"" -> ""according to its subjective or objective tone""

**Step 3: Crossover the different parts with Prompt 3 and generate a final prompt**

Prompt 3: Determine the",0.6
