step,prompt,score
1,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.5
1,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.45
1,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.35
1,"Determine the type of the given question and choose from Description, Entity, Expression, Human, Location and Number.",0.3
1,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.25
1,"Please select the correct classification for this sentence: Description, Entity, Expression, Human, Location, or Number.",0.2
1,"Assign this sentence to one of these categories: Description, Entity, Expression, Human, Location, or Number.",0.2
1,"Determine the category that best describes this sentence: Description, Entity, Expression, Human, Location, or Number.",0.15
1,"As a categorizer, identify the category that best fits these labels by choosing one of the following options: Description, Entity",0.25
1,"Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.",0.15
2,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.5
2,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.45
2,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.35
2,"Determine the type of the given question and choose from Description, Entity, Expression, Human, Location and Number.",0.3
2,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.25
2,"Please select the correct classification for this sentence: Description, Entity, Expression, Human, Location, or Number.",0.2
2,"Assign this sentence to one of these categories: Description, Entity, Expression, Human, Location, or Number.",0.2
2,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.
Prompt 2: Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text

Different parts:

""Please pick the category"" vs ""Please perform Question Classification task""
""that matches this sentence"" vs ""Given the question, assign a label""
""Description, Entity, Expression, Human, Location, or Number"" vs 'Description', 'Entity', 'Expression', 'Human', 'Location', 'Number'

2. Randomly mutate the different parts:

""Please pick the category"" -> ""Determine the category""
""that matches this sentence"" -> ""based on the query""
""Description, Entity, Expression, Human, Location, or Number"" -> ['Category1', 'Category2', 'Category3', 'Category4', 'Category5', 'Category6']
'Planning, Ideas, FirstSteps, Idea Planner, Strategy Designer' becomes 'Category",0.25
2,"As a categorizer, identify the category that best fits these labels by choosing one of the following options: Description, Entity",0.25
2,"Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.",0.15
3,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.5
3,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.45
3,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.35
3,"Determine the type of the given question and choose from Description, Entity, Expression, Human, Location and Number.",0.3
3,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.25
3,"Please select the correct classification for this sentence: Description, Entity, Expression, Human, Location, or Number.",0.2
3,"Assign this sentence to one of these categories: Description, Entity, Expression, Human, Location, or Number.",0.2
3,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.
Prompt 2: Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text

Different parts:

""Please pick the category"" vs ""Please perform Question Classification task""
""that matches this sentence"" vs ""Given the question, assign a label""
""Description, Entity, Expression, Human, Location, or Number"" vs 'Description', 'Entity', 'Expression', 'Human', 'Location', 'Number'

2. Randomly mutate the different parts:

""Please pick the category"" -> ""Determine the category""
""that matches this sentence"" -> ""based on the query""
""Description, Entity, Expression, Human, Location, or Number"" -> ['Category1', 'Category2', 'Category3', 'Category4', 'Category5', 'Category6']
'Planning, Ideas, FirstSteps, Idea Planner, Strategy Designer' becomes 'Category",0.25
3,"As a categorizer, identify the category that best fits these labels by choosing one of the following options: Description, Entity",0.25
3,"Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.",0.15
4,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.5
4,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.45
