step,prompt,score
1,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.4
1,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.4
1,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.35
1,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.3
1,"I'll follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between the Prompt 1 and Prompt 2:
Prompt 1: Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text
Prompt 2: Using the following categories, classify this sentence: Description, Entity, Expression, Human, Location, or Number.

Different parts:

""Please perform Question Classification task"" vs ""Using the following categories""
""Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text"" vs ""classify this sentence""

2. Randomly mutate the different parts:
""Please perform Question Classification task"" -> ""Classify this text using the categories provided""
""Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text"" -> ""based on the sentence content, identify its corresponding label""
""this sentence"" -> ""the given passage""

3. Crossover the different parts with the following Prompt 3",0.3
1,"Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.",0.15
1,"Classify this sentence into one of these categories: Description, Entity, Expression, Human, Location, or Number.",0.1
1,"Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.",0.1
1,The objective is to select a category of the statement and analyze this passage based on the specified labels: Description,0.15
1,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between the Prompt 1 and Prompt 2:
Prompt 1: Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.
Prompt 2: Classify this sentence into one of these categories: Description, Entity, Expression, Human, Location, or Number.

Different parts:

""Classify this sentence based on the provided categories"" vs ""Classify this sentence into one of these categories""
""This sentence"" vs ""this sentence""
""provided categories"" vs ""these categories""

Let me know when to proceed to the next step!",0.1
2,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.4
2,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.4
2,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.35
2,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.3
2,"Here's the step-by-step process to generate a better prompt:

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text
Prompt 2: Using the following categories, classify this sentence: Description, Entity, Expression, Human, Location, or Number.

Different parts:

* ""Please perform Question Classification task"" vs ""Using the following categories""
* ""Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text"" vs ""classify this sentence""

2. Randomly mutate the different parts:

* ""Please perform Question Classification task"" -> ""Analyze this text using the categorization framework""
* ""Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text"" -> ""based on the sentence content, identify its corresponding label""
* ""this sentence"" -> ""the given passage""

3. Crossover the different parts with the",0.35
2,"Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.",0.15
2,"I'd be happy to help you generate a better prompt!

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: I'll follow the instructions step-by-step to generate a better prompt.

Prompt 2: Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text

Different parts:

* ""I'll follow the instructions step-by-step to generate a better prompt"" vs. (no match)
* ""Please perform Question Classification task"" vs. ""Using the following categories""
* ""Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text"" vs. ""classify this sentence""

Since Prompt 1 does not have matching parts with Prompt 2, we can proceed with mutate and crossover the different parts.

2. Randomly mutate the different parts:

* ""Please perform Question Classification task"" -> ""Classify this text using the categories provided""
* ""Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label",0.3
2,"Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.",0.1
2,"Select a category and assess the statement in this passage based on the specified labels: Description, Entity, Expression, Human, Location, or Number.",0.35
2,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between the Prompt 1 and Prompt 2:
Prompt 1: Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.
Prompt 2: Classify this sentence into one of these categories: Description, Entity, Expression, Human, Location, or Number.

Different parts:

""Classify this sentence based on the provided categories"" vs ""Classify this sentence into one of these categories""
""This sentence"" vs ""this sentence""
""provided categories"" vs ""these categories""

Let me know when to proceed to the next step!",0.1
3,"Determine the relevant category for this text based on the categories: Description, Entity, Expression, Human, Location, or Number.",0.5
3,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.4
3,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.35
3,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.3
