step,prompt,score
1,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.55
1,"Analyze the provided movie reviews and categorize their sentiment into one of the five classes: terrible, bad, okay, good, or great.",0.5
1,"Analyze the provided movie review and categorize it into one of five sentiment groups: terrible, bad, okay, good, or great, accurately capturing its overall tone.",0.5
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.45
1,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.45
1,"Determine the sentiment of the movie review and choose from terrible, bad, okay, good and great to describe the movie.",0.45
1,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.45
1,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
1,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.4
1,"Classify the provided movie review into one of five categories based on the sentiment, selecting the primary sentiment category: terrible, bad, okay, good, or great.",0.4
2,"Transform the sentence into a sentiment label, choosing one of 'terrible', 'bad', 'okay', 'good', or 'great' that best fits the tone of the sentence.",0.55
2,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.55
2,"Analyze the provided movie reviews and categorize their sentiment into one of the five classes: terrible, bad, okay, good, or great.",0.5
2,"Analyze the provided movie review and categorize it into one of five sentiment groups: terrible, bad, okay, good, or great, accurately capturing its overall tone.",0.5
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.45
2,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.45
2,"Determine the sentiment of the movie review and choose from terrible, bad, okay, good and great to describe the movie.",0.45
2,"Classifying movie reviews based on sentiment, categorize the provided text into one of five labels: 'terrible', 'bad', 'okay', 'good', or 'great', with the first response being the predicted sentiment.",0.45
2,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.45
2,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
3,"Transform the given movie review to one of the following sentiment categories: terrible, bad, okay, good, or great, accurately capturing its essence. Return a corresponding sentiment label from the list.",0.6
3,"Transform the sentence into a sentiment label, choosing one of 'terrible', 'bad', 'okay', 'good', or 'great' that best fits the tone of the sentence.",0.55
3,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.55
3,"Analyze the sentence and transform it into its corresponding sentiment category, choosing from: terrible, bad, okay, good, or great.",0.55
3,"Classify the given movie review into one of the five sentiment categories: terrible, bad, okay, good, or great, categorizing its sentiment and emotional tone while maintaining its original essence.",0.5
3,"Analyze the provided movie reviews and categorize their sentiment into one of the five classes: terrible, bad, okay, good, or great.",0.5
3,"Analyze the provided movie review and categorize it into one of five sentiment groups: terrible, bad, okay, good, or great, accurately capturing its overall tone.",0.5
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.45
3,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.45
3,"Determine the sentiment of the movie review and choose from terrible, bad, okay, good and great to describe the movie.",0.45
4,"Transform the given movie review to one of the following sentiment categories: terrible, bad, okay, good, or great, accurately capturing its essence. Return a corresponding sentiment label from the list.",0.6
4,"Transform the sentence into a sentiment label, choosing one of 'terrible', 'bad', 'okay', 'good', or 'great' that best fits the tone of the sentence.",0.55
4,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.55
4,"Analyze the sentence and transform it into its corresponding sentiment category, choosing from: terrible, bad, okay, good, or great.",0.55
4,"Identify the sentiment of the movie review and categorize it as terrible, bad, okay, good, or great in a single label.",0.5
4,"Given the text from a movie review dataset, classify it into one of the following sentiment categories: terrible, bad, okay, good, or great. Return only the chosen sentiment label.",0.5
4,"Classify the given movie review into one of the five sentiment categories: terrible, bad, okay, good, or great, categorizing its sentiment and emotional tone while maintaining its original essence.",0.5
4,"Analyze the provided movie reviews and categorize their sentiment into one of the five classes: terrible, bad, okay, good, or great.",0.5
4,"Analyze the provided movie review and categorize it into one of five sentiment groups: terrible, bad, okay, good, or great, accurately capturing its overall tone.",0.5
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.45
5,"Transform the given movie review to one of the following sentiment categories: terrible, bad, okay, good, or great, accurately capturing its essence. Return a corresponding sentiment label from the list.",0.6
5,"Transform the sentence into a sentiment label, choosing one of 'terrible', 'bad', 'okay', 'good', or 'great' that best fits the tone of the sentence.",0.55
5,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.55
5,"Analyze the sentence and transform it into its corresponding sentiment category, choosing from: terrible, bad, okay, good, or great.",0.55
5,"Identify the sentiment of the movie review and categorize it as terrible, bad, okay, good, or great in a single label.",0.5
5,"Given the text from a movie review dataset, classify it into one of the following sentiment categories: terrible, bad, okay, good, or great. Return only the chosen sentiment label.",0.5
5,"Classify the given movie review into one of the five sentiment categories: terrible, bad, okay, good, or great, categorizing its sentiment and emotional tone while maintaining its original essence.",0.5
5,"Analyze the provided movie reviews and categorize their sentiment into one of the five classes: terrible, bad, okay, good, or great.",0.5
