step,prompt,score
1,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
1,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.4
1,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
1,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.35
1,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.3
1,"The task is to assess the movie critique, examining the quote and categorizing it into one of the following categories: terrible, bad, okay, good, or great, taking into consideration the tone.",0.45
1,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.""
Prompt 2: ""Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.""

Different parts:

* ""Analyze the sentence"" vs ""Please perform Sentiment Classification task""
* ""and categorize it into one of five categories based on the sentiment"" vs ""assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']""
* ""sentence"" vs ""sentence""
* ""one of five categories based on the sentiment"" vs ""sentiment label""

Note that the prompts are quite similar, but there are some differences in wording and formatting.

2. Randomly mutate the different parts:

* ""Analyze the sentence"" -> ""Evaluate the input text""
* ""and categorize it into one of five categories based on the sentiment"" -> ""and determine its overall sentiment",0.2
1,"Your goal is to analyze the movie review and assign it to one of five categories, ranging from terrible to great.",0.1
1,"Your objective is to analyze the movie review and allocate it to one of five categories, from terrible to great.",0.0
2,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
2,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.4
2,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
2,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.35
2,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.3
2,"The task is to assess the movie critique, examining the quote and categorizing it into one of the following categories: terrible, bad, okay, good, or great, taking into consideration the tone.",0.45
2,"I'd be happy to help you generate a better prompt!

Here are the steps:

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.""
Prompt 2: ""Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.""

Different parts:

* ""Analyze the sentence"" vs ""Please perform Sentiment Classification task""
* ""and categorize it into one of five categories based on the sentiment"" vs ""assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']""
* ""sentence"" vs ""sentence""
* ""one of five categories based on the sentiment"" vs ""sentiment label""

2. Randomly mutate the different parts:

* ""Analyze the sentence"" -> ""Examine the text input""
* ""and categorize it into one of five categories based on the sentiment"" -> ""and classify its emotional tone""

3. Crossover the different parts with the following Prompt 3",0.25
2,"Your goal is to analyze the movie review and assign it to one of five categories, ranging from terrible to great.",0.1
2,and,0.15
3,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
3,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.4
3,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
3,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.35
3,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.3
3,"The task is to assess the movie critique, examining the quote and categorizing it into one of the following categories: terrible, bad, okay, good, or great, taking into consideration the tone.",0.45
3,"I'd be happy to help you generate a better prompt!

Here are the steps:

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.""
Prompt 2: ""Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.""

Different parts:

* ""Analyze the sentence"" vs ""Please perform Sentiment Classification task""
* ""and categorize it into one of five categories based on the sentiment"" vs ""assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']""
* ""sentence"" vs ""sentence""
* ""one of five categories based on the sentiment"" vs ""sentiment label""

2. Randomly mutate the different parts:

* ""Analyze the sentence"" -> ""Examine the text input""
* ""and categorize it into one of five categories based on the sentiment"" -> ""and classify its emotional tone""

3. Crossover the different parts with the following Prompt 3",0.25
3,"Your goal is to analyze the movie review and assign it to one of five categories, ranging from terrible to great.",0.1
3,and,0.15
4,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
4,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.4
4,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
4,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.35
4,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.3
4,"The task is to assess the movie critique, examining the quote and categorizing it into one of the following categories: terrible, bad, okay, good, or great, taking into consideration the tone.",0.45
4,"I'd be happy to help you generate a better prompt!

Here are the steps:

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.""
Prompt 2: ""Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.""

Different parts:

* ""Analyze the sentence"" vs ""Please perform Sentiment Classification task""
* ""and categorize it into one of five categories based on the sentiment"" vs ""assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']""
* ""sentence"" vs ""sentence""
* ""one of five categories based on the sentiment"" vs ""sentiment label""

2. Randomly mutate the different parts:

* ""Analyze the sentence"" -> ""Examine the text input""
* ""and categorize it into one of five categories based on the sentiment"" -> ""and classify its emotional tone""

3. Crossover the different parts with the following Prompt 3",0.25
4,"Examine the passage and categorize it into one of the following categories based on its sentiment: terrible, bad, okay, good, great, while considering the context and tone of the movie",0.35
4,and,0.15
5,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
5,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.4
5,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
5,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.35
5,"To accurately classify paragraphs in a review, analyze the sentence according to sentiment and categorize it into one of the following categories: terrible, bad, okay, good",0.4
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.3
5,"The task is to assess the movie critique, examining the quote and categorizing it into one of the following categories: terrible, bad, okay, good, or great, taking into consideration the tone.",0.45
5,"I'd be happy to help you generate a better prompt!

Here are the steps:

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.""
Prompt 2: ""Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.""

Different parts:

* ""Analyze the sentence"" vs ""Please perform Sentiment Classification task""
* ""and categorize it into one of five categories based on the sentiment"" vs ""assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']""
* ""sentence"" vs ""sentence""
* ""one of five categories based on the sentiment"" vs ""sentiment label""

2. Randomly mutate the different parts:

* ""Analyze the sentence"" -> ""Examine the text input""
* ""and categorize it into one of five categories based on the sentiment"" -> ""and classify its emotional tone""

3. Crossover the different parts with the following Prompt 3",0.25
5,"Analyze the movie criticism provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great, while considering the context and tone of the movie.",0.5
5,"Task is to classify the review based on its sentimental tone of a movie review. Given the sentence, assign a sentiment label from ['terrible', 'bad', '",0.3
6,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
6,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.4
6,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
6,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.35
6,"To accurately classify paragraphs in a review, analyze the sentence according to sentiment and categorize it into one of the following categories: terrible, bad, okay, good",0.4
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.3
6,"The task is to assess the movie critique, examining the quote and categorizing it into one of the following categories: terrible, bad, okay, good, or great, taking into consideration the tone.",0.45
6,"Here is the revised prompt:

<Prompt>Examine the text input and classify its emotional tone as one of the following categories: terrible, bad, okay, good, great.</Prompt>

Comparison to Prompt 3:

* ""Examine the text input"" is similar to ""I'd be happy to help you generate a better prompt!"" in terms of tone and phrasing, although the context is different.
* ""and classify its emotional tone"" is similar to the task of sentiment classification described in Prompt 3, with the addition of a more descriptive phrase.
* ""one of the following categories"" is similar to the list of categories provided in Prompt 3, with the exact same categories.

Overall, the revised prompt is more concise and focused on the task of sentiment classification, while also providing a clearer sense of what is being asked of the user.",0.45
6,"Analyze the movie criticism provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great, while considering the context and tone of the movie.",0.5
6,"Task is to classify the review based on its sentimental tone of a movie review. Given the sentence, assign a sentiment label from ['terrible', 'bad', '",0.3
