step,prompt,score
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
1,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.55
1,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
1,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
1,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
1,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.4
1,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
1,"Your objective is to analyze the movie review and allocate it to one of five categories, from terrible to great.",0.15
1,"Let's follow the instructions step-by-step to generate a better prompt.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2**

Prompt 1: In this task, you are given movie reviews. Based on it, classify it to one of the five classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.
Prompt 2: Your goal is to analyze the movie review and assign it to one of five categories, ranging from terrible to great.

Different parts:
""In this task, you are given movie reviews"" vs ""Your goal is to analyze the movie review""
""Based on it, classify it to one of the five classes"" vs ""assign it to one of five categories, ranging from terrible to great""
""(1) terrible, (2) bad, (3) okay, (4) good, and (5) great"" vs ""ranging from terrible to great""

**Step 2: Randomly mutate the different parts**

""In this task, you are given movie reviews"" -> ""You will be evaluating a set of film reviews""
""Based on it, classify it to one of the five classes"" -> ""to determine its sentiment",0.2
1,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between the Prompt 1 and Prompt 2:

Prompt 1: Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.
Prompt 2: Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

Different parts:
* ""Please perform Sentiment Classification task"" vs ""Analyze the sentence""
* ""Given the sentence, assign a sentiment label"" vs ""categorize it into one of five categories""
* ""Return label only without any other text"" vs no equivalent phrase

2. Randomly mutate the different parts:

* ""Please perform Sentiment Classification task"" -> ""Conduct a sentiment analysis""
* ""Given the sentence, assign a sentiment label"" -> ""Evaluate the review and assign a rating""
* ""Return label only without any other text"" -> ""Provide the classification result""
* ""Analyze the sentence"" -> ""Examine the review""
* ""categorize it into one of five categories"" -> """,0.15
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
2,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.55
2,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
2,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
2,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
2,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.4
2,"Based on the given movie review, rate it into one of five ratings based on the sentiment: terrible, bad, okay, good, or great.",0.7
2,"Your objective is to analyze the movie review and allocate it to one of five categories, from terrible to great.",0.15
2,"Let's follow the instruction step-by-step to generate a better prompt.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2**

Prompt 1: Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.
Prompt 2: Let's follow the instructions step-by-step to generate a better prompt.

Different parts:
* ""Analyze the sentence"" vs ""Let's follow the instructions""
* ""categorize it into one of five categories"" vs no equivalent phrase
* ""based on the sentiment: terrible, bad, okay, good, or great"" vs no equivalent phrase

**Step 2: Randomly mutate the different parts**

* ""Analyze the sentence"" -> ""Evaluate the review""
* ""categorize it into one of five categories"" -> ""assign a sentiment rating""
* ""based on the sentiment: terrible, bad, okay, good, or great"" -> ""from the range of terrible to great""
* ""Let's follow the instructions"" -> ""Your task is to""

**Step 3: Crossover the different parts with Prompt 3 and generate a final prompt**

Prompt 3: Please perform Sentiment",0.25
2,"Conduct a sentiment analysis to examine the review and assign a rating into a sentiment category: terrible, bad, okay, good, or great. Provide the classification result.",0.45
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
3,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.55
3,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
3,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
3,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
3,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.4
3,"Based on the given movie review, rate it into one of five ratings based on the sentiment: terrible, bad, okay, good, or great.",0.7
3,"Let's follow the instructions step-by-step:

1. Identifying the different parts between Prompt 1 and Prompt 2:

Prompt 1: In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.
Prompt 2: Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.

Different parts:
""In this task, you are given movie reviews"" vs ""Categorize the movie review provided""
""Based on it, classify it to one of the five classes"" vs ""into one of five degrees based on the sentiment""
""(1) terrible, (2) bad, (3) okay, (4) good, and (5) great"" vs ""terrible, bad, okay, good, or great""

2. Randomly mutate the different parts:

""In this task, you are given movie reviews"" -> ""You will be presented with a movie review""
""Categorize the movie review provided"" -> ""Classify the sentiment expressed in""
""Based on it, classify it to",0.2
