step,prompt,score
1,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
1,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
1,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
1,"Determine the sentiment of the movie review and choose from terrible, bad, okay, good and great to describe the movie.",0.5
1,"Your job is to evaluate the review and classify it as one of five classes: terrible, bad, okay, good, or great.",0.45
1,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.45
1,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.4
1,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
1,"Considering the provided movie review content, your objective is to analyze it and assign a rating from among",0.15
2,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
2,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
2,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
2,"Evaluate the given movie review snippet and assign a sentiment label from the following options: terrible, bad, okay, good, or great, describing the overall sentiment of the movie.",0.55
2,"Your job is to evaluate the review and classify it as one of five classes: terrible, bad, okay, good, or great.",0.45
2,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.45
2,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.4
2,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
2,"Considering the provided movie review content, your objective is to analyze it and assign a rating from among",0.15
3,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
3,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
3,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
3,"Evaluate the given movie review snippet and assign a sentiment label from the following options: terrible, bad, okay, good, or great, describing the overall sentiment of the movie.",0.55
3,"Your job is to evaluate the review and classify it as one of five classes: terrible, bad, okay, good, or great.",0.45
3,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.45
3,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.4
3,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
3,"Considering the provided movie review content, your objective is to analyze it and assign a rating from among",0.15
4,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
4,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
4,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
4,"Evaluate the given movie review snippet and assign a sentiment label from the following options: terrible, bad, okay, good, or great, describing the overall sentiment of the movie.",0.55
4,"Your job is to evaluate the review and classify it as one of five classes: terrible, bad, okay, good, or great.",0.45
4,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.45
4,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.4
4,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
4,"Considering the provided piece of text, analyze the rating of the review and assign a rating from among terrible,",0.25
5,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
5,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
5,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
5,"Evaluate the given movie review snippet and assign a sentiment label from the following options: terrible, bad, okay, good, or great, describing the overall sentiment of the movie.",0.55
5,"Your job is to evaluate the review and classify it as one of five classes: terrible, bad, okay, good, or great.",0.45
5,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.45
5,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.4
5,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
5,"Considering the provided piece of text, analyze the rating of the review and assign a rating from among terrible,",0.25
6,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
6,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
6,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
6,"Evaluate the given movie review snippet and assign a sentiment label from the following options: terrible, bad, okay, good, or great, describing the overall sentiment of the movie.",0.55
6,"Your job is to evaluate the review and classify it as one of five classes: terrible, bad, okay, good, or great.",0.45
6,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.45
6,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.4
6,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
6,"Considering the provided piece of text, analyze the rating of the review and assign a rating from among terrible,",0.25
7,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
7,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
7,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
7,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
7,"Evaluate the given movie review snippet and assign a sentiment label from the following options: terrible, bad, okay, good, or great, describing the overall sentiment of the movie.",0.55
7,"Your job is to evaluate the review and classify it as one of five classes: terrible, bad, okay, good, or great.",0.45
7,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.45
7,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.4
7,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
7,"Considering the provided piece of text, analyze the rating of the review and assign a rating from among terrible,",0.25
