step,prompt,score
1,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
1,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
1,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
1,evaluate the given sentences and determine whether they are subjective or objective.,0.65
1,evaluate each sentence as either objective or subjective.,0.65
1,Determine the tone of the given sentences - are they expressing an objective fact or a subjective opinion?,0.65
1,"Determine the grammatical nature of the input sentence, categorizing it as either subjective (expressing a personal opinion or perspective) or objective (stating a verifiable fact), based on the language and tone used.",0.65
1,"Determine the category of a movie review based on a given text, subjective or objective.",0.65
1,evaluate each statement as either subjective or objective.,0.6
1,"Your task is to classify the comment ""subjective"" or ""objective"".",0.6
2,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
2,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
2,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
2,evaluate the given sentences and determine whether they are subjective or objective.,0.65
2,evaluate each sentence as either objective or subjective.,0.65
2,Determine the tone of the given sentences - are they expressing an objective fact or a subjective opinion?,0.65
2,"Determine the grammatical nature of the input sentence, categorizing it as either subjective (expressing a personal opinion or perspective) or objective (stating a verifiable fact), based on the language and tone used.",0.65
2,"Determine the category of a movie review based on a given text, subjective or objective.",0.65
2,"Analyze the given sentence and determine whether it conveys a subjective opinion or an objective fact, considering the language and tone used to convey the information.",0.65
2,evaluate each statement as either subjective or objective.,0.6
3,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
3,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
3,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
3,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
3,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
3,evaluate the given sentences and determine whether they are subjective or objective.,0.65
3,evaluate each sentence as either objective or subjective.,0.65
3,Determine the tone of the given sentences - are they expressing an objective fact or a subjective opinion?,0.65
3,"Determine the grammatical nature of the input sentence, categorizing it as either subjective (expressing a personal opinion or perspective) or objective (stating a verifiable fact), based on the language and tone used.",0.65
3,"Determine the category of a movie review based on a given text, subjective or objective.",0.65
4,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
4,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
4,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
4,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
4,"Determine the type of the given sentence, classifying it as either objective (fact) or subjective (opinion).",0.7
4,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
4,evaluate the given sentences and determine whether they are subjective or objective.,0.65
4,evaluate each sentence as either objective or subjective.,0.65
4,Determine the tone of the given sentences - are they expressing an objective fact or a subjective opinion?,0.65
4,"Determine the linguistic essence of each sentence, distinguishing between objective statements stating verifiable facts and subjective expressions conveying personal opinions, and provide a classification according to your understanding of the input.",0.65
5,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
5,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
5,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
5,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
5,"Determine the type of the given sentence, classifying it as either objective (fact) or subjective (opinion).",0.7
5,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
5,evaluate the given sentences and determine whether they are subjective or objective.,0.65
5,evaluate each sentence as either objective or subjective.,0.65
5,Determine the tone of the given sentences - are they expressing an objective fact or a subjective opinion?,0.65
5,"Determine the linguistic essence of each sentence, distinguishing between objective statements stating verifiable facts and subjective expressions conveying personal opinions, and provide a classification according to your understanding of the input.",0.65
6,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
6,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
6,Determine the tone of the sentence: is it an objective fact or a subjective opinion?,0.75
6,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
6,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
6,"Determine the type of the given sentence, classifying it as either objective (fact) or subjective (opinion).",0.7
6,Classify the input sentence as either objective (fact-based) or subjective (personal viewpoint-based).,0.7
6,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
6,evaluate the given sentences and determine whether they are subjective or objective.,0.65
6,evaluate each sentence as either objective or subjective.,0.65
7,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
7,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
7,Determine the tone of the sentence: is it an objective fact or a subjective opinion?,0.75
7,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
7,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
7,"Determine the type of the given sentence, classifying it as either objective (fact) or subjective (opinion).",0.7
7,Classify the input sentence as either objective (fact-based) or subjective (personal viewpoint-based).,0.7
7,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
7,evaluate the given sentences and determine whether they are subjective or objective.,0.65
7,evaluate each sentence as either objective or subjective.,0.65
8,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
8,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
8,Determine the tone of the sentence: is it an objective fact or a subjective opinion?,0.75
8,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
8,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
8,"Determine the type of the given sentence, classifying it as either objective (fact) or subjective (opinion).",0.7
8,Classify the input sentence as either objective (fact-based) or subjective (personal viewpoint-based).,0.7
8,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
8,evaluate the given sentences and determine whether they are subjective or objective.,0.65
8,evaluate each sentence as either objective or subjective.,0.65
9,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
9,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
9,Determine the tone of the sentence: is it an objective fact or a subjective opinion?,0.75
9,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
9,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
9,"Determine the type of the given sentence, classifying it as either objective (fact) or subjective (opinion).",0.7
9,Classify the input sentence as either objective (fact-based) or subjective (personal viewpoint-based).,0.7
9,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
9,evaluate the given sentences and determine whether they are subjective or objective.,0.65
9,evaluate each sentence as either objective or subjective.,0.65
10,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
10,Identify the tone of the input sentence: is it an objective fact or a subjective opinion-based statement? Classify the sentence accordingly as 'objective' or 'subjective',0.75
10,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
10,Determine the tone of the sentence: is it an objective fact or a subjective opinion?,0.75
10,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
10,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
10,"Determine the type of the given sentence, classifying it as either objective (fact) or subjective (opinion).",0.7
10,Classify the input sentence as either objective (fact-based) or subjective (personal viewpoint-based).,0.7
10,"Classify each sentence as either objective or subjective, highlighting its inherent linguistic characteristics",0.7
10,evaluate the given sentences and determine whether they are subjective or objective.,0.65
11,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
11,Identify the tone of the input sentence: is it an objective fact or a subjective opinion-based statement? Classify the sentence accordingly as 'objective' or 'subjective',0.75
11,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
11,Determine the tone of the sentence: is it an objective fact or a subjective opinion?,0.75
11,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
11,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
11,"Here are the steps to generate a better prompt:

1. Crossover the prompts:
Prompt 1: Classify the input sentence as either objective (fact-based) or subjective (personal viewpoint-based).
Prompt 2: Identify whether the given sentence was expressing an objective or a subjective opinion.

Crossover Prompt: Classify the provided sentence as factual (objective) or opinion-based (subjective).

2. Mutate the prompt:
Mutated Prompt: Classify the given textual statement as either an objective fact or a subjective perspective.

Final Prompt: [Classify the provided textual statement as either an objective fact or a subjective perspective.](prompt)",0.7
11,"Determine the type of the given sentence, classifying it as either objective (fact) or subjective (opinion).",0.7
11,"Classify the sentence as either objective (fact-based) or subjective (personal viewpoint-based), separating fact from opinion.",0.7
11,Classify the input sentence as either objective (fact-based) or subjective (personal viewpoint-based).,0.7
12,"Given a statement, classify it as expressing a subjective or objective opinion.",0.8
12,Identify the tone of the input sentence: is it an objective fact or a subjective opinion-based statement? Classify the sentence accordingly as 'objective' or 'subjective',0.75
12,Determine the type of sentence: is it objective or subjective? Analyze the linguistic elements to infer the sentence's tone and intent.,0.75
12,Determine the tone of the sentence: is it an objective fact or a subjective opinion?,0.75
12,Determine the tone of each sentence and classify it as either objective (fact) or subjective (opinion).,0.75
12,identify whether the given sentence was expressing an objective or a subjective opinion.,0.7
12,"Here are the steps to generate a better prompt:

1. Crossover the prompts:
Prompt 1: Classify the input sentence as either objective (fact-based) or subjective (personal viewpoint-based).
Prompt 2: Identify whether the given sentence was expressing an objective or a subjective opinion.

Crossover Prompt: Classify the provided sentence as factual (objective) or opinion-based (subjective).

2. Mutate the prompt:
Mutated Prompt: Classify the given textual statement as either an objective fact or a subjective perspective.

Final Prompt: [Classify the provided textual statement as either an objective fact or a subjective perspective.](prompt)",0.7
12,"Determine the type of the given sentence, classifying it as either objective (fact) or subjective (opinion).",0.7
12,"Classify the sentence as either objective (fact-based) or subjective (personal viewpoint-based), separating fact from opinion.",0.7
12,Classify the input sentence as either objective (fact-based) or subjective (personal viewpoint-based).,0.7
