step,prompt,score
1,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
1,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
1,"Determine the sentiment of the given sentence, labeling it as either 'positive' (optimistic) or 'negative' (pessimistic).",0.9
1,"Determine the sentiment of the given sentence by grasping its meaning and context, and label it as either ""positive"" or ""negative"" accordingly.",0.9
1,"Assign a sentiment label, either 'positive' or 'negative', to the provided sentence based on its emotional tone.",0.9
1,"Analyze the given sentence to categorize its sentiment as optimistic, pessimistic, positive, or negative.",0.9
1,"Label the provided sentence with its sentiment, either 'negative' or 'positive', based on its emotional tone.",0.85
1,Label the provided sentence or text as either 'positive' or 'negative' based on its sentiment.,0.85
1,"Given text, classify whether it is positive or negative.",0.85
2,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
2,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
2,"Let's follow the instructions step-by-step.


1. Crossover Prompt: Assign a sentiment label ('positive' or 'negative') to the given sentence or text based on its emotional tone.


2. <promptžitě classify the sentiment of the provided text as either 'positive' or 'negative' and return the corresponding label.",0.95
2,"Determine the sentiment of the provided text, labeling it as either 'negative' or 'positive'.",0.95
2,Label the provided sentence as 'positive' or 'negative' depending on the emotional tone conveyed.,0.9
2,"Determine the sentiment of the given sentence, labeling it as either 'positive' (optimistic) or 'negative' (pessimistic).",0.9
2,"Determine the sentiment of the given sentence by grasping its meaning and context, and label it as either ""positive"" or ""negative"" accordingly.",0.9
2,"Classify the given sentence by its emotional sentiment, categorizing it as either 'positive' (optimistic tone) or 'negative' (pessimistic tone).",0.9
2,"Assign a sentiment label, either 'positive' or 'negative', to the provided sentence based on its emotional tone.",0.9
3,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
3,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
3,"Let's follow the instructions step-by-step.


1. Crossover Prompt: Assign a sentiment label ('positive' or 'negative') to the given sentence or text based on its emotional tone.


2. <promptžitě classify the sentiment of the provided text as either 'positive' or 'negative' and return the corresponding label.",0.95
3,"Determine the sentiment of the provided text, labeling it as either 'negative' or 'positive'.",0.95
3,Label the provided sentence as 'positive' or 'negative' depending on the emotional tone conveyed.,0.9
3,"Determine the sentiment of the given sentence, labeling it as either 'positive' (optimistic) or 'negative' (pessimistic).",0.9
3,"Determine the sentiment of the given sentence by grasping its meaning and context, and label it as either ""positive"" or ""negative"" accordingly.",0.9
3,"Classify the given sentence by its emotional sentiment, categorizing it as either 'positive' (optimistic tone) or 'negative' (pessimistic tone).",0.9
3,CLASSIFY the emotional tone of the text as 'positive' or 'negative' sentiment.,0.9
4,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
4,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.95
4,"Let's follow the instructions step-by-step.


1. Crossover Prompt: Assign a sentiment label ('positive' or 'negative') to the given sentence or text based on its emotional tone.


2. <promptžitě classify the sentiment of the provided text as either 'positive' or 'negative' and return the corresponding label.",0.95
4,"Determine the sentiment of the provided text, labeling it as either 'negative' or 'positive'.",0.95
4,Label the provided sentence as 'positive' or 'negative' depending on the emotional tone conveyed.,0.9
