step,prompt,score
1,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",1.0
1,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
1,"Given a sentence, classify it as either positive or negative sentiment.",1.0
1,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.95
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
1,"Determine the sentiment of a given text, categorizing it as either positive or negative.",0.85
1,"Analyze the provided text to determine its sentiment, categorizing it as either positive or negative.",0.85
1,Analyze the provided text and classify its sentiment as either 'positive' or 'negative'.,0.85
1,"Analyze the given text, considering its meaning and context, and categorize its sentiment as either positive or negative.",0.85
2,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",1.0
2,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
2,"Given a sentence, classify it as either positive or negative sentiment.",1.0
2,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.95
2,"Label the provided text with a sentiment analysis, categorizing it as either ""positive"" or ""negative"" in tone.",0.95
2,"Determine the emotional tone of the given text, categorizing it as either ""positive"" or ""negative"" sentiment.",0.95
2,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
2,"Analyze the provided text to categorize its sentiment as either positive or negative, conveying its emotional intent.",0.9
2,"Determine the sentiment polarity of the provided text, labeling it as either 'positive' or 'negative'.",0.85
3,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",1.0
3,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
3,"Given a sentence, classify it as either positive or negative sentiment.",1.0
3,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.95
3,"Label the provided text with a sentiment analysis, categorizing it as either ""positive"" or ""negative"" in tone.",0.95
3,"Determine the emotional tone of the given text, classifying it as either 'positive' or 'negative' in sentiment.",0.95
3,"Determine the emotional tone of the given text, categorizing it as either ""positive"" or ""negative"" sentiment.",0.95
3,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
