step,prompt,score
1,"Given a sentence, classify it as either positive or negative sentiment.",1.0
1,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
1,"Please label the sentiment towards the product of the given product review. The sentiment label should be ""positive"" or ""negative"".",0.95
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
1,"Determine the sentiment of a provided sentence, categorizing it as either positive or negative.",0.9
1,"Determine the sentiment of a provided sentence, categorizing it as either 'positive' or 'negative'.",0.9
1,"Analyze the given sentence, taking into account its meaning and any relevant context, and categorize its sentiment as either positive or negative.",0.9
1,"In this task, you are given sentences from product reviews. The task is to classify a sentence as  positive or as negative.",0.85
1,"Determine whether the provided statement conveys a positive or negative sentiment, and label it accordingly.",0.85
1,"Determine the sentiment of a provided text, categorizing it as either positive or negative.",0.85
2,"Given a sentence, classify it as either positive or negative sentiment.",1.0
2,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
2,"Please label the sentiment towards the product of the given product review. The sentiment label should be ""positive"" or ""negative"".",0.95
2,"Identify and categorize the sentiment of a provided sentence, labelling it as either positive or negative.",0.95
2,"Determine the sentiment of the provided text, categorizing it as either ""positive"" or ""negative"" based on its emotional tone.",0.95
2,Classify the given sentence or text as having a 'positive' or 'negative' sentiment.,0.95
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
2,"Determine the sentiment of a provided sentence, categorizing it as either positive or negative.",0.9
2,"Determine the sentiment of a provided sentence, categorizing it as either 'positive' or 'negative'.",0.9
2,"Analyze the given sentence, taking into account its meaning and any relevant context, and categorize its sentiment as either positive or negative.",0.9
3,"Given a sentence, classify it as either positive or negative sentiment.",1.0
3,"Assess the emotional tone of the provided text and label it as either ""positive"" or ""negative"" sentiment.",1.0
3,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
3,"Please label the sentiment towards the product of the given product review. The sentiment label should be ""positive"" or ""negative"".",0.95
3,"Identify and categorize the sentiment of a provided sentence, labelling it as either positive or negative.",0.95
3,"Determine the sentiment of the provided text, categorizing it as either ""positive"" or ""negative"" based on its emotional tone.",0.95
3,Classify the given sentence or text as having a 'positive' or 'negative' sentiment.,0.95
3,"Assess the sentiment of a given sentence, taking context into account, and classify it as either positive or negative.",0.95
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
3,"Determine the sentiment of a provided sentence, categorizing it as either positive or negative.",0.9
4,"Given a sentence, classify it as either positive or negative sentiment.",1.0
4,"Determine the sentiment of the provided comment, labeling it as either ""positive"" or ""negative"" sentiment.",1.0
4,"Assess the emotional tone of the provided text and label it as either ""positive"" or ""negative"" sentiment.",1.0
4,"Analyze the emotional tone of the given text to classify its sentiment as either ""positive"" or ""negative"".",1.0
4,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
4,"Please label the sentiment towards the product of the given product review. The sentiment label should be ""positive"" or ""negative"".",0.95
4,"Identify and categorize the sentiment of a provided sentence, labelling it as either positive or negative.",0.95
4,"Determine the sentiment of the provided text, categorizing it as either ""positive"" or ""negative"" based on its emotional tone.",0.95
4,Classify the given sentence or text as having a 'positive' or 'negative' sentiment.,0.95
4,"Assess the sentiment of a given sentence, taking context into account, and classify it as either positive or negative.",0.95
5,"Given a sentence, classify it as either positive or negative sentiment.",1.0
5,"Determine the sentiment of the provided comment, labeling it as either ""positive"" or ""negative"" sentiment.",1.0
5,Classify the sentiment of the provided text as positive or negative by evaluating its emotional tone and language.,1.0
5,"Assess the emotional tone of the provided text and label it as either ""positive"" or ""negative"" sentiment.",1.0
