step,prompt,score
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
1,"Given a statement, classify it as expressing a positive or negative opinion.",0.9
1,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
1,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.85
1,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.7
1,Analyze the customer review and classify it as expressing either positive or negative,0.75
1,"The objective is to determine the sentiment of a review, identifying whether it is positive or negative, while considering the meaning and context of the text.",0.8
1,"As a sentiment analyzer, analyze customer reviews and identify the tone and sentiment of the review, then categorize the review as",0.7
1,"Determine the sentiment of a product review based on a given text, positive or negative.",0.65
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
2,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
2,"You will be tasked with analyzing text to determine its emotional tone, identifying whether it expresses a positive or negative sentiment, while considering the broader context.",1.0
2,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
2,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.85
2,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.7
2,"As a sentiment classifier, analyze the text to recognize the sentiment",0.9
2,"The objective is to determine the sentiment of a review, identifying whether it is positive or negative, while considering the meaning and context of the text.",0.8
2,"As a sentiment analyzer, analyze customer reviews and identify the tone and sentiment of the review, then categorize the review as",0.7
2,"As a sentiment classifier, analyze customer reviews with product reviews and categorize them as either positive or negative.",0.9
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
3,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
3,"You will be tasked with analyzing text to determine its emotional tone, identifying whether it expresses a positive or negative sentiment, while considering the broader context.",1.0
3,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
3,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.85
3,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.7
3,"As a sentiment classifier, analyze the text to recognize the sentiment",0.9
3,"The objective is to determine the sentiment of a review, identifying whether it is positive or negative, while considering the meaning and context of the text.",0.8
3,"As a sentiment analyzer, analyze customer reviews and identify the tone and sentiment of the review, then categorize the review as",0.7
3,"As a sentiment classifier, analyze customer reviews with product reviews and categorize them as either positive or negative.",0.9
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
4,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
4,"You will be tasked with analyzing text to determine its emotional tone, identifying whether it expresses a positive or negative sentiment, while considering the broader context.",1.0
4,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
4,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.85
4,"As a sentiment classifier, evaluate sentences in product reviews and classify them as either positive or negative, while considering the",0.75
4,"As a sentiment classifier, analyze the text to recognize the sentiment",0.9
4,"The objective is to determine the sentiment of a review, identifying whether it is positive or negative, while considering the meaning and context of the text.",0.8
4,"As a sentiment analyzer, examine phrases in customer reviews to determine the attitude and categorize them into one of the following: positive or negative sentiment.",0.8
4,"As a sentiment classifier, analyze customer reviews with product reviews and categorize them as either positive or negative.",0.9
