step,prompt,score
1,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
1,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.35
1,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
1,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.35
1,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
1,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.3
1,"Your goal is to analyze the movie review and assign it to one of five categories, ranging from terrible to great.",0.15
1,"I'll follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.""
Prompt 2: ""Your objective is to analyze the movie review and allocate it to one of five categories, from terrible to great.""

Different parts:

* ""Your responsibility is to"" vs ""Your objective is to""
* ""categorize the movie review provided to you"" vs ""analyze the movie review""
* ""into one of five categories based on the sentiment"" vs ""and allocate it to one of five categories, from terrible to great""

2. Randomly mutate the different parts:

* ""Your responsibility is to"" -> ""The goal is to""
* ""categorize the movie review provided to you"" -> ""evaluate a movie review""
* ""into one of five categories based on the sentiment"" -> ""classify it according to its sentiment""
* ""analyze the movie review"" -> ""examine the review""

Mutated parts:

* ""The goal is to evaluate a movie review and classify it according to its sentiment",0.25
1,"Examine the movie critique and allocate it to one of the following categories: terrible, bad, okay, good, great, while considering the sentiment.",0.5
2,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
2,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
2,"Assign a sentiment classification to a movie review, selecting from different sentiment ratings: terrible, bad, okay, good, great, while considering the meaning and context of the review.",0.45
2,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
2,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.35
2,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
2,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.3
2,"Your goal is to analyze the movie review and assign it to one of five categories, ranging from terrible to great.",0.15
2,"I'll follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:

Prompt 1: ""Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.""
Prompt 2: ""Your objective is to analyze the movie review and allocate it to one of five categories, from terrible to great.""

Different parts:

* ""Your responsibility is to"" vs ""Your objective is to""
* ""categorize the movie review provided to you"" vs ""analyze the movie review""
* ""into one of five categories based on the sentiment"" vs ""and allocate it to one of five categories, from terrible to great""

2. Randomly mutate the different parts:

* ""Your responsibility is to"" -> ""The goal is to""
* ""categorize the movie review provided to you"" -> ""evaluate a movie review""
* ""into one of five categories based on the sentiment"" -> ""classify it according to its sentiment""
* ""analyze the movie review"" -> ""examine the review""

Mutated parts:

* ""The goal is to evaluate a movie review and classify it according to its sentiment",0.25
2,"Examine the movie critique and allocate it to one of the following categories: terrible, bad, okay, good, great, while considering the sentiment.",0.5
3,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.4
3,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
3,"Assign a sentiment classification to a movie review, selecting from different sentiment ratings: terrible, bad, okay, good, great, while considering the meaning and context of the review.",0.45
3,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.35
3,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.35
3,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
