step,prompt,score
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.95
1,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.85
1,"Given a statement, classify it as expressing a positive or negative opinion.",0.85
1,"Given a sentence, classify it as either positive or negative sentiment.",0.85
1,Classify a sentence as expressing optimism or pessimism.,0.85
1,"Please label the sentiment towards the product of the given product review. The sentiment label should be ""positive"" or ""negative"".",0.7
1,"Provided with a phrase from product reviews, determine its emotional tone as positive or negative, judging its sentiment orientation.",0.75
1,"As a sentiment classifier, evaluate a statement and determine the tone as favorable or unfavorable attitude, while considering the meaning and relevant context.",0.95
1,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.35
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.95
2,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
2,"Given a tweet, classify it as having a positive or negative sentiment.",0.85
2,"Presented with a statement from feedback, assess the sentiment value and classify it as expressing a positive or negative opinion, evaluating the emotional aspect.",0.9
2,"Given a sentence, classify it as either positive or negative sentiment.",0.85
2,Classify a sentence as expressing optimism or pessimism.,0.85
2,"Analyze a customer feedback and label the sentiment towards the product as either ""positive"" or ""negative"", examining the given review excerpt.",0.8
2,"You are tasked to assess the sentiment of a phrase from product reviews, determining its emotional leaning as positive or negative, taking into account the overall sentiment and context.",0.9
2,"As a sentiment classifier, evaluate a statement and determine the tone as favorable or unfavorable attitude, while considering the meaning and relevant context.",0.95
2,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.35
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.95
3,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
3,"Given a tweet, classify it as having a positive or negative sentiment.",0.85
3,"Presented with a statement from feedback, assess the sentiment value and classify it as expressing a positive or negative opinion, evaluating the emotional aspect.",0.9
3,"Given a sentence, classify it as either positive or negative sentiment.",0.85
3,Classify a sentence as expressing optimism or pessimism.,0.85
3,"Analyze a customer feedback and label the sentiment towards the product as either ""positive"" or ""negative"", examining the given review excerpt.",0.8
3,"You are tasked to assess the sentiment of a phrase from product reviews, determining its emotional leaning as positive or negative, taking into account the overall sentiment and context.",0.9
3,"As a sentiment classifier, evaluate a statement and determine the tone as favorable or unfavorable attitude, while considering the meaning and relevant context.",0.95
3,"When examining a user review, determine the sentiment classification as either positive or",0.5
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.95
4,"Your task is to classify the comment ""positive"" or ""negative"".",0.9
4,"Given a tweet, classify it as having a positive or negative sentiment.",0.85
4,"Presented with a statement from feedback, assess the sentiment value and classify it as expressing a positive or negative opinion, evaluating the emotional aspect.",0.9
4,"Given a sentence, classify it as either positive or negative sentiment.",0.85
4,Classify a sentence as expressing optimism or pessimism.,0.85
