step,prompt,score
1,"Categorize a news article into one of four areas - World, Sports, Business, or Tech - by identifying its primary subject or theme.",1.0
1,"Categorize a given news article into one of four categories - World, Sports, Business, or Tech - by identifying its central theme or subject matter.",1.0
1,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.95
1,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.95
1,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.95
1,"You will be given a news article and asked to classify it as World, Sports, Business and Tech, depending on its main topic.",0.95
1,"In this task, you are given a news article. Your task is to classify the article to one out of the four topics ""World"", ""Sports"", ""Business"", ""Tech"" if the article""s main topic is relevant to the world, sports, business, and technology, correspondingly. If you are not sure about the topic, choose the closest option.",0.95
1,"Give the main topic of the news article and then choose from World, Sports, Tech and Business.",0.95
1,"Determine the theme of the news item. Choose from World, Sports, Business and Tech.",0.95
1,"Determine the the topic of the item and then choose from World, Sports, Business and Tech.",0.95
2,"Categorize a news article into one of four areas - World, Sports, Business, or Tech - by identifying its primary subject or theme.",1.0
2,"Categorize a given news article into one of four categories - World, Sports, Business, or Tech - by identifying its central theme or subject matter.",1.0
2,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.95
2,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.95
2,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.95
2,"You will be given a news article and asked to classify it as World, Sports, Business and Tech, depending on its main topic.",0.95
2,"In this task, you are given a news article. Your task is to classify the article to one out of the four topics ""World"", ""Sports"", ""Business"", ""Tech"" if the article""s main topic is relevant to the world, sports, business, and technology, correspondingly. If you are not sure about the topic, choose the closest option.",0.95
2,"Give the main topic of the news article and then choose from World, Sports, Tech and Business.",0.95
2,"Determine the theme of the news item. Choose from World, Sports, Business and Tech.",0.95
2,"Determine the the topic of the item and then choose from World, Sports, Business and Tech.",0.95
3,"Categorize a news article into one of four areas - World, Sports, Business, or Tech - by identifying its primary subject or theme.",1.0
3,"Categorize a given news article into one of four categories - World, Sports, Business, or Tech - by identifying its central theme or subject matter.",1.0
3,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.95
3,"Your responsibility is to assign a news article to one of four categories: World, Sports, Business, or Tech, based on its main idea.",0.95
3,"Your objective is to classify a news article into one of four themes: World, Sports, Business and Tech.",0.95
3,"You will be given a news article and asked to classify it as World, Sports, Business and Tech, depending on its main topic.",0.95
3,"In this task, you are given a news article. Your task is to classify the article to one out of the four topics ""World"", ""Sports"", ""Business"", ""Tech"" if the article""s main topic is relevant to the world, sports, business, and technology, correspondingly. If you are not sure about the topic, choose the closest option.",0.95
3,"Give the main topic of the news article and then choose from World, Sports, Tech and Business.",0.95
3,"Determine the theme of the news item. Choose from World, Sports, Business and Tech.",0.95
3,"Determine the the topic of the item and then choose from World, Sports, Business and Tech.",0.95
4,"Determine the primary subject of the provided news article and classify it under one of the following categories: World, Sports, Business, or Tech.",1.0
4,"Classify a news article into its most relevant category among World, Sports, Business, or Tech by recognizing its underlying theme or subject.",1.0
4,"Classify a news article into its corresponding category (World, Sports, Business, or Tech) based on its underlying theme or subject matter.",1.0
4,"Classify a given news article into one of the four categories (World, Sports, Business, or Tech) based on its dominant topic or subject.",1.0
4,"Categorize a news article into one of four areas - World, Sports, Business, or Tech - by identifying its primary subject or theme.",1.0
4,"Categorize a news article into its relevant topic, choosing from World, Sports, Business, or Tech, by identifying the primary subject matter.",1.0
4,"Categorize a news article into its corresponding topic among World, Sports, Business, and Tech, depending on its primary subject matter.",1.0
4,"Categorize a given news article into one of the four categories: World, Sports, Business, or Tech, based on its central theme.",1.0
4,"Categorize a given news article into one of four categories - World, Sports, Business, or Tech - by identifying its central theme or subject matter.",1.0
4,"Your task is to classify the news item as ""World"", ""Sports"", ""Tech"" or ""Business"".",0.95
5,"Determine the primary subject of the provided news article and classify it under one of the following categories: World, Sports, Business, or Tech.",1.0
