step,prompt,score
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.6
1,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.55
1,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
1,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
1,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
1,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.45
1,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.35
1,"Your task involves evaluating the sentiment of the movie review given and categorize it into one of five sentiment levels, ranging",0.2
1,"Let's follow the instructions step-by-step to generate a better prompt.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2**

Prompt 1: In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.
Prompt 2: Your goal is to analyze the movie review and assign it to one of five categories, ranging from terrible to great.

Different parts:
* ""In this task, you are given movie reviews"" vs ""Your goal is to analyze the movie review""
* ""classify it to one of the ﬁve classes"" vs ""assign it to one of five categories""
* ""Based on it"" vs no equivalent phrase in Prompt 2
* ""(1) terrible, (2) bad, (3) okay, (4) good, and (5) great"" vs ""ranging from terrible to great""

**Step 2: Randomly mutate the different parts**

* ""In this task, you are given movie reviews"" -> ""You will receive a movie review to evaluate""
* ""classify it to one of",0.2
1,"Let's follow the instructions step-by-step to generate a better prompt.

**1. Identify the different parts between Prompt 1 and Prompt 2:**

Prompt 1: Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.
Prompt 2: Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

Different parts:
* ""Please perform Sentiment Classification task"" vs ""Analyze the sentence""
* ""Given the sentence"" vs no equivalent phrase
* ""assign a sentiment label"" vs ""categorize it into one of five categories""
* ""Return label only without any other text"" vs no equivalent phrase

**2. Randomly mutate the different parts:**

* ""Please perform Sentiment Classification task"" -> ""Your task involves sentiment analysis""
* ""Given the sentence"" -> ""Considering the provided text""
* ""assign a sentiment label"" -> ""classify the sentiment as""
* ""Return label only without any other text"" -> ""provide the corresponding label""

**3. Crossover the different parts with Prompt 3",0.2
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.6
2,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.55
2,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
2,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
2,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
2,"Your task involves sentiment analysis. Considering the provided text, classify the sentiment as one of five degrees: terrible, bad, okay, good, or great, to categorize the movie review.",0.55
2,"You are asked to classify the given movie review into one of five ranks based on the sentiment: terrible, bad, okay, good, or great.",0.55
2,"Let's follow the instructions step-by-step to generate a better prompt.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2**

Prompt 1: In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.
Prompt 2: Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

Different parts:
* ""In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes:"" vs ""Classify the movie review provided to you into one of five categories based on the sentiment:""
* ""(1) terrible, (2) bad, (3) okay, (4) good, and (5) great"" vs ""terrible, bad, okay, good, or great""

**Step 2: Randomly mutate the different parts**

* ""In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes:"" -> ""You are asked to",0.25
2,"By analyzing the content, you will receive a movie review to evaluate and categorize the sentiment as one of the following: terrible, bad, okay, good, or great.",0.65
2,"Your task involves sentiment analysis. Considering the provided text, classify the sentiment as one of the following: terrible, bad, okay, good, or great, and provide the corresponding label.",0.55
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.6
3,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.55
3,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
3,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
3,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
3,"Your task involves sentiment analysis. Considering the provided text, classify the sentiment as one of five degrees: terrible, bad, okay, good, or great, to categorize the movie review.",0.55
3,"You are asked to classify the given movie review into one of five ranks based on the sentiment: terrible, bad, okay, good, or great.",0.55
3,"Let's follow the instructions step-by-step to generate a better prompt.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2**

Prompt 1: In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.
Prompt 2: Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

Different parts:
* ""In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes:"" vs ""Classify the movie review provided to you into one of five categories based on the sentiment:""
* ""(1) terrible, (2) bad, (3) okay, (4) good, and (5) great"" vs ""terrible, bad, okay, good, or great""

**Step 2: Randomly mutate the different parts**

* ""In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes:"" -> ""You are asked to",0.25
3,"By analyzing the content, you will receive a movie review to evaluate and categorize the sentiment as one of the following: terrible, bad, okay, good, or great.",0.65
3,"Your task involves sentiment analysis. Considering the provided text, classify the sentiment as one of the following: terrible, bad, okay, good, or great, and provide the corresponding label.",0.55
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.6
4,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.55
4,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
4,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
4,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
4,"Your task involves sentiment analysis. Considering the provided text, classify the sentiment as one of five degrees: terrible, bad, okay, good, or great, to categorize the movie review.",0.55
4,"You are asked to classify the given movie review into one of five ranks based on the sentiment: terrible, bad, okay, good, or great.",0.55
