step,prompt,score
1,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
1,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",1.0
1,"Given a tweet, classify it as having a positive or negative sentiment.",1.0
1,"Given a sentence, classify it as either positive or negative sentiment.",1.0
1,"Determine the sentiment of the text provided, positive or negative.",0.95
1,Classify a sentence as expressing optimism or pessimism.,0.95
1,"Analyze a piece of text and assign a label of positive or negative based on the sentiment, assessing the emotional tone of a provided statement.",0.9
1,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.8
1,"When given a social media post, you need to determine the sentiment of the message by analyzing",0.8
2,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
2,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",1.0
2,"Given a tweet, classify it as having a positive or negative sentiment.",1.0
2,"Given a sentence, classify it as either positive or negative sentiment.",1.0
2,"Determine the sentiment of the text provided, positive or negative.",0.95
2,"Analyze the input sentence or phrase and assess the emotional tone as expressing either optimism, pessimism, positive sentiment, or negative sentiment, while evaluating the emotional leaning of the text.",1.0
2,"Analyze a piece of text and assign a label of positive or negative based on the sentiment, assessing the emotional tone of a provided statement.",0.9
2,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.8
2,"When given a social media post, you need to determine the sentiment of the message by analyzing",0.8
3,"Your task is to classify the comment ""positive"" or ""negative"".",1.0
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
3,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",1.0
3,"Given a tweet, classify it as having a positive or negative sentiment.",1.0
3,"Given a sentence, classify it as either positive or negative sentiment.",1.0
3,"Determine the sentiment of the text provided, positive or negative.",0.95
3,"Analyze the input sentence or phrase and assess the emotional tone as expressing either optimism, pessimism, positive sentiment, or negative sentiment, while evaluating the emotional leaning of the text.",1.0
