step,prompt,score
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
1,"Given a sentence, classify it as either positive or negative sentiment.",0.9
1,Classify a sentence as expressing optimism or pessimism.,0.9
1,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
1,"Label the sentiment towards the product review, choosing from ['negative', 'positive'].",0.85
1,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.8
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.8
1,"Determine the sentiment of the text provided, positve or negative.",0.75
1,"Classify the sentiment of the provided text as either 'positive' or 'negative', taking into account its meaning and any relevant context.",0.75
1,"Classify the provided text as either positive or negative sentiment, taking into account its meaning and context.",0.75
2,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
2,"Given a sentence, classify it as either positive or negative sentiment.",0.9
2,"Determine the sentiment of the given customer review, categorizing it as either a ""positive"" or ""negative"" statement.",0.9
2,"Classify the text as expressing 'positive' or 'negative' sentiment, considering its meaning and context.",0.9
2,Classify a sentence as expressing optimism or pessimism.,0.9
2,Analyze the given text to determine whether it expresses 'positive' or 'negative' sentiment while considering its significance.,0.9
2,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
2,"Label the sentiment towards the product review, choosing from ['negative', 'positive'].",0.85
2,"Classify the sentence as expressing optimism or pessimism, considering its meaning and context to determine the correct classification.",0.85
3,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
3,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
3,"Given a sentence, classify it as either positive or negative sentiment.",0.9
3,"Determine the sentiment of the given customer review, categorizing it as either a ""positive"" or ""negative"" statement.",0.9
3,"Classify the text as expressing 'positive' or 'negative' sentiment, considering its meaning and context.",0.9
3,"Classify the provided text as expressing either a ""positive"" or ""negative"" sentiment, considering its importance.",0.9
3,Classify a sentence as expressing optimism or pessimism.,0.9
3,Analyze the given text to determine whether it expresses 'positive' or 'negative' sentiment while considering its significance.,0.9
3,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
4,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
4,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
4,"Given a sentence, classify it as either positive or negative sentiment.",0.9
4,"Determine the sentiment of the given customer review, categorizing it as either a ""positive"" or ""negative"" statement.",0.9
4,"Classify the text as expressing 'positive' or 'negative' sentiment, considering its meaning and context.",0.9
4,"Classify the provided text as expressing either positive or negative sentiment, focusing on its emotional tone.",0.9
4,"Classify the provided text as expressing either a ""positive"" or ""negative"" sentiment, considering its importance.",0.9
4,Classify the customer review as expressing either positive or negative sentiment.,0.9
4,Classify a sentence as expressing optimism or pessimism.,0.9
5,"Classify this customer review as expressing either a ""positive"" or ""negative"" sentiment, analyzing its tone and content.",1.0
5,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
5,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
5,"Classify the customer review's emotional tone, focusing on the intensity of its sentiment, and label it as either ""positive"" or ""negative.""",0.95
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
5,"Given a sentence, classify it as either positive or negative sentiment.",0.9
5,"Determine the sentiment of the given customer review, categorizing it as either a ""positive"" or ""negative"" statement.",0.9
5,"Classify the text as expressing 'positive' or 'negative' sentiment, considering its meaning and context.",0.9
5,Classify the sentiment of the customer review as either 'positive' or 'negative',0.9
5,"Classify the provided text as expressing either positive or negative sentiment, focusing on its emotional tone.",0.9
6,"Classify this customer review as expressing either a ""positive"" or ""negative"" sentiment, analyzing its tone and content.",1.0
6,"Classify the input review as expressing either 'positive' or 'negative' sentiment, analyzing its content.",1.0
6,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
6,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
6,"Classify the input text according to its sentiment, categorizing it as either 'positive' or 'negative', emphasizing emotional tone.",0.95
6,"Classify the customer review's emotional tone, focusing on the intensity of its sentiment, and label it as either ""positive"" or ""negative.""",0.95
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
6,"Identify the sentiment of the customer review, categorizing it as positive or negative, with consideration for both the emotional tone and the content.",0.9
6,"Given a sentence, classify it as either positive or negative sentiment.",0.9
6,"Determine the sentiment of the given customer review, categorizing it as either a ""positive"" or ""negative"" statement.",0.9
7,"Classify this customer review as expressing either a ""positive"" or ""negative"" sentiment, analyzing its tone and content.",1.0
7,"Classify the input review as expressing either 'positive' or 'negative' sentiment, analyzing its content.",1.0
7,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
7,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
7,"Classify the provided customer review into a positive or negative sentiment, considering the tone and meaning of the text.",0.95
7,"Classify the input text according to its sentiment, categorizing it as either 'positive' or 'negative', emphasizing emotional tone.",0.95
7,"Classify the customer review's emotional tone, focusing on the intensity of its sentiment, and label it as either ""positive"" or ""negative.""",0.95
7,Classify the customer review as expressing either a positive or negative sentiment by accurately analyzing its content and tone.,0.95
7,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
7,"Identify the sentiment of the customer review, categorizing it as positive or negative, with consideration for both the emotional tone and the content.",0.9
8,"Classify this customer review as expressing either a ""positive"" or ""negative"" sentiment, analyzing its tone and content.",1.0
8,"Classify the input review as expressing either 'positive' or 'negative' sentiment, analyzing its content.",1.0
8,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
8,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
8,"Classify the provided customer review into a positive or negative sentiment, considering the tone and meaning of the text.",0.95
8,"Classify the input text according to its sentiment, categorizing it as either 'positive' or 'negative', emphasizing emotional tone.",0.95
8,"Classify the customer review's emotional tone, focusing on the intensity of its sentiment, and label it as either ""positive"" or ""negative.""",0.95
8,Classify the customer review as expressing either a positive or negative sentiment by accurately analyzing its content and tone.,0.95
8,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
8,"Identify the sentiment of the customer review, categorizing it as positive or negative, with consideration for both the emotional tone and the content.",0.9
9,"Classify this customer review as expressing either a ""positive"" or ""negative"" sentiment, analyzing its tone and content.",1.0
9,"Classify the input review as expressing either 'positive' or 'negative' sentiment, analyzing its content.",1.0
9,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
9,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
9,"Classify the provided customer review into a positive or negative sentiment, considering the tone and meaning of the text.",0.95
9,"Classify the input text according to its sentiment, categorizing it as either 'positive' or 'negative', emphasizing emotional tone.",0.95
9,"Classify the customer review's emotional tone, focusing on the intensity of its sentiment, and label it as either ""positive"" or ""negative.""",0.95
9,Classify the customer review as expressing either a positive or negative sentiment by accurately analyzing its content and tone.,0.95
9,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
9,"Identify the sentiment of the customer review, categorizing it as positive or negative, with consideration for both the emotional tone and the content.",0.9
10,"Classify this customer review as expressing either a ""positive"" or ""negative"" sentiment, analyzing its tone and content.",1.0
10,"Classify the input review as expressing either 'positive' or 'negative' sentiment, analyzing its content.",1.0
10,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
10,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
10,"Classify the provided customer review into a positive or negative sentiment, considering the tone and meaning of the text.",0.95
10,"Classify the input text according to its sentiment, categorizing it as either 'positive' or 'negative', emphasizing emotional tone.",0.95
10,"Classify the customer review's emotional tone, focusing on the intensity of its sentiment, and label it as either ""positive"" or ""negative.""",0.95
10,Classify the customer review as expressing either a positive or negative sentiment by accurately analyzing its content and tone.,0.95
10,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
10,"Identify the sentiment of the customer review, categorizing it as positive or negative, with consideration for both the emotional tone and the content.",0.9
11,"Classify this customer review as expressing either a ""positive"" or ""negative"" sentiment, analyzing its tone and content.",1.0
11,"Classify the input review as expressing either 'positive' or 'negative' sentiment, analyzing its content.",1.0
11,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
11,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
11,"Classify the provided customer review into a positive or negative sentiment, considering the tone and meaning of the text.",0.95
11,"Classify the input text according to its sentiment, categorizing it as either 'positive' or 'negative', emphasizing emotional tone.",0.95
11,"Classify the customer review's sentiment, labeling it as ""positive"" or ""negative"" based on its emotional intensity.",0.95
11,"Classify the customer review's emotional tone, focusing on the intensity of its sentiment, and label it as either ""positive"" or ""negative.""",0.95
11,Classify the customer review as expressing either a positive or negative sentiment by accurately analyzing its content and tone.,0.95
11,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",0.9
12,"Classify this customer review as expressing either a ""positive"" or ""negative"" sentiment, analyzing its tone and content.",1.0
12,"Classify the input review as expressing either 'positive' or 'negative' sentiment, analyzing its content.",1.0
12,Classify the customer review as expressing either 'positive' or 'negative' sentiment.,1.0
12,"Determine the sentiment of the customer review, labeling it as 'positive' or 'negative'",0.95
12,"Classify the provided review text as either positive or negative sentiment, analyzing its meaning and tone.",0.95
12,"Classify the provided customer review into a positive or negative sentiment, considering the tone and meaning of the text.",0.95
12,"Classify the input text according to its sentiment, categorizing it as either 'positive' or 'negative', emphasizing emotional tone.",0.95
12,"Classify the customer review's sentiment, labeling it as ""positive"" or ""negative"" based on its emotional intensity.",0.95
