step,prompt,score
1,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
1,"Categorize the sentiment of the provided movie review as one of the following: terrible, bad, okay, good, or great.",0.55
1,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
1,"Determine the sentiment of the provided movie review and categorize it into one of five levels: terrible, bad, okay, good, or great.",0.5
1,"Determine the sentiment of the movie review and choose from terrible, bad, okay, good and great to describe the movie.",0.5
1,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
1,"Categorize the sentiment expressed in the provided text as one of the following: terrible, bad, okay, good, or great.",0.5
1,"Categorize the movie review provided into one of five degrees based on the sentiment: terrible, bad, okay, good, or great.",0.5
1,"Your job is to evaluate the review and classify it as one of five classes: terrible, bad, okay, good, or great.",0.45
2,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
2,"Evaluate the provided text to determine its sentiment, rating it as terrible, bad, okay, good, or great.",0.55
2,"Categorize the sentiment of the provided movie review as one of the following: terrible, bad, okay, good, or great.",0.55
2,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
2,"Evaluate the given text and categorize its sentiment as terrible, bad, okay, good, or great.",0.5
2,"Determine the sentiment of the provided movie review and categorize it into one of five levels: terrible, bad, okay, good, or great.",0.5
2,"Determine the sentiment of the movie review and choose from terrible, bad, okay, good and great to describe the movie.",0.5
2,"Classify the sentiment expressed in the given text into a rating of terrible, bad, okay, good, or great, based on its emotional tone.",0.5
2,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
3,"Rate the emotional tone of the provided text as terrible, bad, okay, good, or great, reflecting the overall sentiment expressed.",0.7
3,"Assess the emotional tone of the provided text and categorize its sentiment as terrible, bad, okay, good, or great.",0.7
3,"Analyze the given text to assess its sentiment, categorizing it as terrible, bad, okay, good, or great based on its content and tone.",0.65
3,"Classify the given text into one of the following sentiment categories: terrible, bad, okay, good, or great, reflecting the underlying emotional tone.",0.6
3,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
3,"Evaluate the provided text to determine its sentiment, rating it as terrible, bad, okay, good, or great.",0.55
3,"Categorize the sentiment of the provided movie review as one of the following: terrible, bad, okay, good, or great.",0.55
3,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
3,"Evaluate the given text and categorize its sentiment into one of five categories: terrible, bad, neutral, good, or excellent.",0.5
4,"Rate the emotional tone of the provided text as terrible, bad, okay, good, or great, reflecting the overall sentiment expressed.",0.7
4,"Assess the emotional tone of the provided text and categorize its sentiment as terrible, bad, okay, good, or great.",0.7
4,"Analyze the provided text and categorize its sentiment as one of the following: terrible, bad, okay, good, or great, based on its tone and language.",0.65
4,"Analyze the given text to assess its sentiment, categorizing it as terrible, bad, okay, good, or great based on its content and tone.",0.65
4,"Determine the sentiment of the provided text, categorizing it as terrible, bad, okay, good, or great, based on its emotional undertone.",0.6
4,"Classify the given text into one of the following sentiment categories: terrible, bad, okay, good, or great, reflecting the underlying emotional tone.",0.6
4,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
4,"Evaluate the provided text to determine its sentiment, rating it as terrible, bad, okay, good, or great.",0.55
4,"Evaluate the provided text and classify its sentiment as one of the following: terrible, bad, okay, good, or great, considering both content and tone.",0.55
5,"Rate the emotional tone of the provided text as terrible, bad, okay, good, or great, reflecting the overall sentiment expressed.",0.7
5,"Assess the emotional tone of the provided text and categorize its sentiment as terrible, bad, okay, good, or great.",0.7
5,"Analyze the provided text and categorize its sentiment as one of the following: terrible, bad, okay, good, or great, based on its tone and language.",0.65
5,"Analyze the given text to assess its sentiment, categorizing it as terrible, bad, okay, good, or great based on its content and tone.",0.65
5,"Determine the sentiment of the provided text, categorizing it as terrible, bad, okay, good, or great, based on its emotional undertone.",0.6
5,"Classify the given text into one of the following sentiment categories: terrible, bad, okay, good, or great, reflecting the underlying emotional tone.",0.6
5,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
5,"Evaluate the provided text to determine its sentiment, rating it as terrible, bad, okay, good, or great.",0.55
5,"Evaluate the provided text and classify its sentiment as one of the following: terrible, bad, okay, good, or great, considering both content and tone.",0.55
6,"Rate the emotional tone of the provided text as terrible, bad, okay, good, or great, reflecting the overall sentiment expressed.",0.7
6,"Assess the emotional tone of the provided text and categorize its sentiment as terrible, bad, okay, good, or great.",0.7
6,"Analyze the provided text and categorize its sentiment as one of the following: terrible, bad, okay, good, or great, based on its tone and language.",0.65
6,"Analyze the given text to assess its sentiment, categorizing it as terrible, bad, okay, good, or great based on its content and tone.",0.65
6,"Determine the sentiment of the provided text, categorizing it as terrible, bad, okay, good, or great, based on its emotional undertone.",0.6
6,"Classify the given text into one of the following sentiment categories: terrible, bad, okay, good, or great, reflecting the underlying emotional tone.",0.6
6,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
6,"Evaluate the provided text to determine its sentiment, rating it as terrible, bad, okay, good, or great.",0.55
6,"Evaluate the provided text and classify its sentiment as one of the following: terrible, bad, okay, good, or great, considering both content and tone.",0.55
7,"Rate the emotional tone of the provided text as terrible, bad, okay, good, or great, reflecting the overall sentiment expressed.",0.7
7,"Assess the emotional tone of the provided text and categorize its sentiment as terrible, bad, okay, good, or great.",0.7
7,"Assess the emotional tone of the given text, categorizing it as terrible, bad, okay, good, or great to reflect its overall sentiment.",0.65
7,"Analyze the provided text and categorize its sentiment as one of the following: terrible, bad, okay, good, or great, based on its tone and language.",0.65
7,"Analyze the given text to assess its sentiment, categorizing it as terrible, bad, okay, good, or great based on its content and tone.",0.65
7,"Determine the sentiment of the provided text, categorizing it as terrible, bad, okay, good, or great, based on its emotional undertone.",0.6
7,"Classify the given text into one of the following sentiment categories: terrible, bad, okay, good, or great, reflecting the underlying emotional tone.",0.6
7,"Classify the emotional tone of the given text as terrible, bad, okay, good, or great, based on sentiment analysis.",0.6
7,"Analyze the sentence and categorize it into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
