step,prompt,score
1,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
1,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
1,"Given a sentence, classify it as either positive or negative sentiment.",0.95
1,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.9
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
1,"Determine the sentiment of a movie review based on a given text, positive or negative.",0.8
1,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.75
1,"Given text, classify whether it is positive or negative.",0.75
1,"The task is to classify the emotional tone of a piece of writing and analyze a writing to determine its sentiment, positive or negative, by considering the content and relevance of the provided text",0.85
2,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
2,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
2,"Given a sentence, classify it as either positive or negative sentiment.",0.95
2,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.9
2,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
2,"Determine the sentiment of a movie review based on a given text, positive or negative.",0.8
2,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.75
2,Classify the given text as expressing positive or negative sentiment,0.9
2,"The task is to classify the emotional tone of a piece of writing and analyze a writing to determine its sentiment, positive or negative, by considering the content and relevance of the provided text",0.85
3,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
3,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
3,"Given a sentence, classify it as either positive or negative sentiment.",0.95
3,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.9
3,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
3,"Determine the sentiment of a movie review based on a given text, positive or negative.",0.8
3,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.75
3,Classify the given text as expressing positive or negative sentiment,0.9
3,"The task is to classify the emotional tone of a piece of writing and analyze a writing to determine its sentiment, positive or negative, by considering the content and relevance of the provided text",0.85
4,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
4,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
4,"Given a sentence, classify it as either positive or negative sentiment.",0.95
4,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.9
4,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
4,"Determine the sentiment of a movie review based on a given text, positive or negative.",0.8
4,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.75
4,Classify the given text as expressing positive or negative sentiment,0.9
4,"As a sentiment analyzer, examine written content and categorize it based on its emotional resonance, classifying it as positive or negative",0.9
5,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
5,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
5,"Given a sentence, classify it as either positive or negative sentiment.",0.95
5,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.9
5,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
5,"Determine the sentiment of a movie review based on a given text, positive or negative.",0.8
5,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.75
5,Classify the given text as expressing positive or negative sentiment,0.9
5,"As a sentiment analyzer, examine written content and categorize it based on its emotional resonance, classifying it as positive or negative",0.9
6,"Given a statement, classify it as expressing a positive or negative opinion.",1.0
6,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
6,"Given a sentence, classify it as either positive or negative sentiment.",0.95
6,"Now you are a classifier, your task is to determine the sentiment polarity of the given text, whether positive or negative.",0.9
6,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
6,"Determine the sentiment of a movie review based on a given text, positive or negative.",0.8
6,"You are a sentiment classifier. To do this, you must first understand the meaning of the sentence and any relevant context. And then you should classify it as positive or negative.",0.75
