step,prompt,score
1,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
1,"Given a sentence, classify it as either positive or negative sentiment.",0.8
1,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.75
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.65
1,"As a sentiment classifier, classify the statement according to its emotional tone as expressing a positive or negative",0.9
1,"I'd be happy to help!

1. Identify the different parts between the Prompt 1 and Prompt 2:
Prompt 1: Your task is to classify the comment ""positive"" or ""negative"".
Prompt 2: Classify a sentence as expressing optimism or pessimism.

Different parts:
""Your task is to classify the comment""
""positive"" or ""negative"" vs ""expressing optimism or pessimism""
""comment"" vs ""sentence""


Please proceed with the next steps!",0.65
1,"As a sentiment analyst, analyze messages on social media and categorize the text into either expressing optimism or pessimism.",0.9
1,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.5
1,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as  positive or as negative.",0.5
2,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
2,"Given a sentence, classify it as either positive or negative sentiment.",0.8
2,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.75
2,"Given a tweet, classify it as having a positive or negative sentiment.",0.65
2,"As a sentiment classifier, classify the statement according to its emotional tone as expressing a positive or negative",0.9
2,"The objective is to categorize the statement of a sentence, determining if it expresses optimism or pessimism, or conveys a positive or negative tone, while analyzing the utterance.",0.75
2,"As a sentiment analyst, analyze messages on social media and categorize the text into either expressing optimism or pessimism.",0.9
2,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.5
2,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as  positive or as negative.",0.5
3,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
3,"Given a sentence, classify it as either positive or negative sentiment.",0.8
3,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.75
3,"Given a tweet, classify it as having a positive or negative sentiment.",0.65
3,"As a sentiment classifier, classify the statement according to its emotional tone as expressing a positive or negative",0.9
3,"The objective is to categorize the statement of a sentence, determining if it expresses optimism or pessimism, or conveys a positive or negative tone, while analyzing the utterance.",0.75
3,"As a sentiment analyst, analyze messages on social media and categorize the text into either expressing optimism or pessimism.",0.9
3,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.5
3,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as  positive or as negative.",0.5
4,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
4,"Given a sentence, classify it as either positive or negative sentiment.",0.8
4,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.75
4,"As a sentiment classifier,",0.75
4,Analyze the phrase and categorize its emotional tone into one of the following labels: positive or negative as a sentiment classifier.,0.95
4,"The objective is to categorize the statement of a sentence, determining if it expresses optimism or pessimism, or conveys a positive or negative tone, while analyzing the utterance.",0.75
4,"As a sentiment analyst, analyze messages on social media and categorize the text into either expressing optimism or pessimism.",0.9
4,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.5
4,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:
Prompt 1: As a sentiment analyst, analyze messages on social media and categorize the text into either expressing optimism or pessimism.
Prompt 2: Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text

Different parts:

""analyze messages on social media"" vs ""Given the sentence""
""optimism or pessimism"" vs ""a sentiment label from ['negative', 'positive']""

2. Randomly mutate the different parts:
""analyze messages on social media"" -> ""examine the reviews""
""optimism or pessimism"" -> ""positive or negative sentiment""

""as a sentiment analyst"" -> ""in this sentiment evaluation task""

Let me know if you'd like me to continue or if you have any questions!",0.6
5,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
5,"Given a sentence, classify it as either positive or negative sentiment.",0.8
5,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.75
5,"As a sentiment classifier,",0.75
5,Analyze the phrase and categorize its emotional tone into one of the following labels: positive or negative as a sentiment classifier.,0.95
5,"The objective is to categorize the statement of a sentence, determining if it expresses optimism or pessimism, or conveys a positive or negative tone, while analyzing the utterance.",0.75
5,"As a sentiment analyst, analyze messages on social media and categorize the text into either expressing optimism or pessimism.",0.9
5,"Please label the sentiment towards the movie of the given movie review. The sentiment label should be ""positive"" or ""negative"".",0.5
5,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between Prompt 1 and Prompt 2:
Prompt 1: As a sentiment analyst, analyze messages on social media and categorize the text into either expressing optimism or pessimism.
Prompt 2: Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text

Different parts:

""analyze messages on social media"" vs ""Given the sentence""
""optimism or pessimism"" vs ""a sentiment label from ['negative', 'positive']""

2. Randomly mutate the different parts:
""analyze messages on social media"" -> ""examine the reviews""
""optimism or pessimism"" -> ""positive or negative sentiment""

""as a sentiment analyst"" -> ""in this sentiment evaluation task""

Let me know if you'd like me to continue or if you have any questions!",0.6
6,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.85
6,"Given a sentence, classify it as either positive or negative sentiment.",0.8
6,"When given an English sentence, your task is to analyze it and generate a sentiment word to describe the original text, such as positive or negative.",0.75
6,"As a sentiment classifier,",0.75
6,Analyze the phrase and categorize its emotional tone into one of the following labels: positive or negative as a sentiment classifier.,0.95
6,"Your task is to analyze the opinion of a sentence, categorizing it into one of the following sentiment categories: positive, neutral, negative, by considering the tone and expression of the utterance.",0.85
6,"As a sentiment analyst, analyze messages on social media and categorize the text into either expressing optimism or pessimism.",0.9
6,"As a sentiment classifier, analyze the tone disclosed in the given movie review and categorize",0.6
