step,prompt,score
1,"Given a statement, classify it as expressing a subjective or objective opinion.",0.55
1,"Examine claims and assess whether they express a subjective or objective opinion, given the information provided.",0.65
1,"Assess the given phrase and categorize it as either topic-neutral or opinion-based, determining whether it falls under attitude or reality.",0.7
1,Consider the assessment and determine the stance of each sentence as either subjective or objective.,0.55
1,Task is to identify the sentence and determine whether it is either objective or subjective.,0.6
1,"Please perform Subjectivity Classification task. Given the sentence, assign a label from ['subjective', 'objective']. Return label only without any other text.",0.45
1,"Your task is to classify the comment ""subjective"" or ""objective"".",0.4
1,"Determine the category of a movie review based on a given text, subjective or objective.",0.4
1,"Determine the nature of the assertion as either perceptual or factual for sentences or phrases, while considering the context in which they appear.",0.55
1,Analyze the declaration and assign a label of 'subjective' or 'objective' based on the sentiment expressed.,0.4
2,"Given a statement, classify it as expressing a subjective or objective opinion.",0.55
2,"Examine claims and assess whether they express a subjective or objective opinion, given the information provided.",0.65
2,"Assess the given phrase and categorize it as either topic-neutral or opinion-based, determining whether it falls under attitude or reality.",0.7
2,Consider the assessment and determine the stance of each sentence as either subjective or objective.,0.55
2,Task is to identify the sentence and determine whether it is either objective or subjective.,0.6
2,"Please perform Subjectivity Classification task. Given the sentence, assign a label from ['subjective', 'objective']. Return label only without any other text.",0.45
2,"Your task is to classify the comment ""subjective"" or ""objective"".",0.4
2,"Determine the category of a movie review based on a given text, subjective or objective.",0.4
2,"Determine the nature of the assertion as either perceptual or factual for sentences or phrases, while considering the context in which they appear.",0.55
2,Analyze the declaration and assign a label of 'subjective' or 'objective' based on the sentiment expressed.,0.4
3,"Given a statement, classify it as expressing a subjective or objective opinion.",0.55
3,"Examine claims and assess whether they express a subjective or objective opinion, given the information provided.",0.65
3,"Assess the given phrase and categorize it as either topic-neutral or opinion-based, determining whether it falls under attitude or reality.",0.7
3,Consider the assessment and determine the stance of each sentence as either subjective or objective.,0.55
3,Task is to identify the sentence and determine whether it is either objective or subjective.,0.6
3,"Examine the statement and identify the emotions conveyed in the text, then classify it as 'neutral', 'bias', based on the presence of subjective or objective tone.</",0.5
3,"Your task is to classify the comment ""subjective"" or ""objective"".",0.4
3,"I'd be happy to help you generate a better prompt!

1. Identify the different parts between the Prompt 1 and Prompt 2:
Prompt 1: Assess the given phrase and categorize it as either topic-neutral or opinion-based, determining whether it falls under attitude or reality.
Prompt 2: Determine the nature of the assertion as either perceptual or factual for sentences or phrases, while considering the context in which they appear.

Different parts:

""Assess the given phrase"" vs ""Determine the nature of the assertion""
""topic-neutral or opinion-based"" vs ""perceptual or factual""
""determining whether it falls under attitude or reality"" vs ""while considering the context in which they appear""

2. Randomly mutate the different parts:
""Assess the given phrase"" -> ""Analyze the given statement""
""topic-neutral or opinion-based"" -> ""either objective or subjective""
""determining whether it falls under attitude or reality"" -> ""examining the underlying tone and message""

""perceptual or factual"" -> ""either concrete or abstract""
""while considering the context in which they appear"" -> ""by examining the broader implications""

3. Crossover the different parts with the following Prompt 3 and generate a final prompt bracketed with",0.5
3,"Determine the nature of the assertion as either perceptual or factual for sentences or phrases, while considering the context in which they appear.",0.55
3,Analyze the declaration and assign a label of 'subjective' or 'objective' based on the sentiment expressed.,0.4
4,"Given a statement, classify it as expressing a subjective or objective opinion.",0.55
4,"Examine claims and assess whether they express a subjective or objective opinion, given the information provided.",0.65
4,"Assess the given phrase and categorize it as either topic-neutral or opinion-based, determining whether it falls under attitude or reality.",0.7
4,Consider the assessment and determine the stance of each sentence as either subjective or objective.,0.55
4,Task is to identify the sentence and determine whether it is either objective or subjective.,0.6
4,"Let's follow the instructions step-by-step to generate a better prompt.

1. Identify the different parts between the Prompt 1 and Prompt 2:
Prompt 1: Assess the given phrase and categorize it as either topic-neutral or opinion-based, determining whether it falls under attitude or reality.
Prompt 2: Determine the nature of the assertion as either perceptual or factual for sentences or phrases, while considering the context in which they appear.

Different parts:

""Assess the given phrase"" vs ""Determine the nature of the assertion""
""topic-neutral or opinion-based"" vs ""perceptual or factual""
""determining whether it falls under attitude or reality"" vs ""while considering the context in which they appear""

2. Randomly mutate the different parts:
""Assess the given phrase"" -> ""Analyze the statement""
""topic-neutral or opinion-based"" -> ""either objective or subjective""
""determining whether it falls under attitude or reality"" -> ""examining the underlying tone and message""

""perceptual or factual"" -> ""either concrete or abstract""
""while considering the context in which they appear"" -> ""by examining the broader implications""

3. Crossover the different parts with the following Prompt 3 and generate a final prompt bracketed",0.55
