step,prompt,score
1,Classify a movie review as expressing either 'negative' or 'positive' sentiment by identifying the underlying emotion.,1.0
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
1,"Given a sentence, classify it as either positive or negative sentiment.",0.95
1,Analyze the given text and predict whether it bears a positive or negative sentiment.,0.95
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
1,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
1,"Classify the provided text into positive or negative sentiment by interpreting its meaning and context, just as a sentiment classifier would.",0.85
1,"Classify the provided movie review as positive or negative sentiment by capturing its essence and context, just like a human would.",0.85
1,Classify the sentiment of the provided text as either positive or negative.,0.8
1,"Classify the sentiment of the provided movie review as either ""positive"" or """,0.8
2,Classify a movie review as expressing either 'negative' or 'positive' sentiment by identifying the underlying emotion.,1.0
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
2,"Given a sentence, classify it as either positive or negative sentiment.",0.95
2,"Classify the given text as 'positive' or 'negative', returning a single sentiment label.",0.95
2,Analyze the given text and predict whether it bears a positive or negative sentiment.,0.95
2,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
2,"Examine the given text and classify it as a positive or negative movie review, considering its underlying tones and emotions.",0.9
2,"Consider the provided text and determine its sentiment, outputting either 'positive' or 'negative'.",0.9
2,Classify this movie review as positive or negative.,0.9
2,"Your task is to classify the comment ""positive"" or ""negative"".",0.85
3,Classify a movie review as expressing either 'negative' or 'positive' sentiment by identifying the underlying emotion.,1.0
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
3,"Given a sentence, classify it as either positive or negative sentiment.",0.95
3,"Classify the given text as 'positive' or 'negative', returning a single sentiment label.",0.95
3,Analyze the given text and predict whether it bears a positive or negative sentiment.,0.95
3,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
3,"Examine the given text and classify it as a positive or negative movie review, considering its underlying tones and emotions.",0.9
3,"Consider the provided text and determine its sentiment, outputting either 'positive' or 'negative'.",0.9
3,Classify this movie review as positive or negative.,0.9
3,Classify the sentiment of the text as 'positive' or 'negative'.,0.9
4,Classify a movie review as expressing either 'negative' or 'positive' sentiment by identifying the underlying emotion.,1.0
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text",0.95
4,"Given a sentence, classify it as either positive or negative sentiment.",0.95
4,"Classify the given text as 'positive' or 'negative', returning a single sentiment label.",0.95
4,Analyze the given text and predict whether it bears a positive or negative sentiment.,0.95
4,"Given a tweet, classify it as having a positive or negative sentiment.",0.9
4,"Examine the given text and classify it as a positive or negative movie review, considering its underlying tones and emotions.",0.9
4,"Consider the provided text and determine its sentiment, outputting either 'positive' or 'negative'.",0.9
4,Classify this movie review as positive or negative.,0.9
4,Classify the text as 'positive' or 'negative'.,0.9
