step,prompt,score
1,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.75
1,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.7
1,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.65
1,"Categorize the given sentence as one of the following: Description, Entity, Expression, Human, Location, or Number.",0.55
1,"Analyze an English question and identify which category it belongs to: Description, Entity, Expression, Human, Location, or Number.",0.55
1,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.5
1,"Classify this sentence based on the provided categories: Description, Entity, Expression, Human, Location, or Number.",0.5
1,"Assign a category label (Description, Entity, Expression, Human, Location, or Number) to the given sentence.",0.5
1,"Using the following categories, classify this sentence: Description, Entity, Expression, Human, Location, or Number.",0.45
1,"Classify the sentence into one of the following categories: Description, Entity, Expression, Human, Location, or Number.",0.4
2,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.75
2,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.7
2,"Identify the correct category (Description, Entity, Expression, Human, Location, or Number) that best describes the given sentence.",0.7
2,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.65
2,"Categorize the provided English question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, and return the corresponding label.",0.65
2,"Assign a category label (Description, Entity, Expression, Human, Location, or Number) to the provided sentence.",0.6
2,"Categorize the given sentence as one of the following: Description, Entity, Expression, Human, Location, or Number.",0.55
2,"Categorize the given English sentence or question into one of the following labels: Description, Entity, Expression, Human, Location, or Number.",0.55
2,"Analyze an English question and identify which category it belongs to: Description, Entity, Expression, Human, Location, or Number.",0.55
2,"Identify the type of information conveyed by the provided text, categorizing it as Description, Entity, Expression, Human, Location, or Number.",0.5
3,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.75
3,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.7
3,"Identify the correct category (Description, Entity, Expression, Human, Location, or Number) that best describes the given sentence.",0.7
3,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.65
3,"Categorize the provided English question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, and return the corresponding label.",0.65
3,"Assign a category label (Description, Entity, Expression, Human, Location, or Number) to the provided sentence.",0.6
3,"Classify the given text into its corresponding information category, selecting from Description, Entity, Expression, Human, Location, or Number.",0.55
3,"Categorize the given sentence as one of the following: Description, Entity, Expression, Human, Location, or Number.",0.55
3,"Categorize the given English sentence or question into one of the following labels: Description, Entity, Expression, Human, Location, or Number.",0.55
3,"Analyze an English question and identify which category it belongs to: Description, Entity, Expression, Human, Location, or Number.",0.55
4,"Categorize the provided text or question based on its content, assigning a label from Description, Entity, Expression, Human, Location, or Number.",0.8
4,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.75
4,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.7
4,"Identify the correct category (Description, Entity, Expression, Human, Location, or Number) that best describes the given sentence.",0.7
4,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.65
4,"Categorize the provided text or question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, based on its content and meaning.",0.65
4,"Categorize the provided sentence or question into one of the following types: Description, Entity, Expression, Human, Location, or Number.",0.65
4,"Categorize the provided English question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, and return the corresponding label.",0.65
4,"Categorize the given sentence into one of the following: Description, Entity, Expression, Human, Location, or Number.",0.65
4,"Classify the provided sentence or English question into its corresponding category: Description, Entity, Expression, Human, Location, or Number, and return the appropriate label.",0.6
5,"Identify the type of the provided English question, categorizing it as Description, Entity, Expression, Human, Location, or Number.",0.8
5,"Categorize the provided text or question based on its content, assigning a label from Description, Entity, Expression, Human, Location, or Number.",0.8
5,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.75
5,"Label the provided English question with its respective category from the options: Description, Entity, Expression, Human, Location, or Number.",0.75
5,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.7
5,"Identify the correct category (Description, Entity, Expression, Human, Location, or Number) that best describes the given sentence.",0.7
5,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.65
5,"Categorize the provided text or question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, based on its content and meaning.",0.65
5,"Categorize the provided sentence or question into one of the following types: Description, Entity, Expression, Human, Location, or Number.",0.65
5,"Categorize the provided English question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, and return the corresponding label.",0.65
6,"Identify the type of the provided English question, categorizing it as Description, Entity, Expression, Human, Location, or Number.",0.8
6,"Categorize the provided text or question based on its content, assigning a label from Description, Entity, Expression, Human, Location, or Number.",0.8
6,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.75
6,"Label the provided English question with its respective category from the options: Description, Entity, Expression, Human, Location, or Number.",0.75
6,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.7
6,"Identify the correct category (Description, Entity, Expression, Human, Location, or Number) that best describes the given sentence.",0.7
6,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.65
6,"Categorize the provided text or question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, based on its content and meaning.",0.65
6,"Categorize the provided sentence or question into one of the following types: Description, Entity, Expression, Human, Location, or Number.",0.65
6,"Categorize the provided English question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, and return the corresponding label.",0.65
7,"Identify the type of the provided English question, categorizing it as Description, Entity, Expression, Human, Location, or Number.",0.8
7,"Categorize the provided text or question based on its content, assigning a label from Description, Entity, Expression, Human, Location, or Number.",0.8
7,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.75
7,"Label the provided English question with its respective category from the options: Description, Entity, Expression, Human, Location, or Number.",0.75
7,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.7
7,"Identify the correct category (Description, Entity, Expression, Human, Location, or Number) that best describes the given sentence.",0.7
7,"Classify the provided question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, and return the corresponding label.",0.7
7,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.65
7,"Determine the category of the provided sentence or question, choosing from Description, Entity, Expression, Human, Location, or Number type.",0.65
7,"Categorize the provided text or question into one of the following categories: Description, Entity, Expression, Human, Location, or Number, based on its content and meaning.",0.65
