step,prompt,score
1,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.9
1,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.85
1,"Determine the type of the given question and choose from Description, Entity, Expression, Human, Location and Number.",0.85
1,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.55
1,"I'll follow the instructions step-by-step to generate a better prompt.

1. Crossover Prompt: Classify the sentence into one of the following categories: Description, Entity, Expression, Human, Location, or Number.

2. <prompt-Classify the given sentence into its corresponding type: Description, Entity, Expression, Human, Location, or Number.",0.55
1,"Categorize the sentence based on its content: is it a Description, Entity, Expression, Human, Location, or Number?",0.55
1,"Categorize the provided question into one of the six labels: Description, Entity, Expression, Human, Location, or Number, and return the corresponding label.",0.55
1,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.5
1,"Determine the category that best describes this sentence: Description, Entity, Expression, Human, Location, or Number.",0.5
1,"Classify this sentence by choosing one of the following options: Description, Entity, Expression, Human, Location, or Number.",0.5
2,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.9
2,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.85
2,"Determine the type of the given question and choose from Description, Entity, Expression, Human, Location and Number.",0.85
2,"Categorize the provided question into one of the following types: Description, Entity, Expression, Human, Location, or Number.",0.75
2,"Identify the most suitable category (Description, Entity, Expression, Human, Location, or Number) for the provided sentence.",0.55
2,"Identify the category that corresponds to this sentence: Description, Entity, Expression, Human, Location, or Number.",0.55
2,"I'll follow the instructions step-by-step to generate a better prompt.

1. Crossover Prompt: Classify the sentence into one of the following categories: Description, Entity, Expression, Human, Location, or Number.

2. <prompt-Classify the given sentence into its corresponding type: Description, Entity, Expression, Human, Location, or Number.",0.55
2,"Categorize the sentence based on its content: is it a Description, Entity, Expression, Human, Location, or Number?",0.55
2,"Categorize the provided question into one of the six labels: Description, Entity, Expression, Human, Location, or Number, and return the corresponding label.",0.55
2,"Please pick the category that matches this sentence: Description, Entity, Expression, Human, Location, or Number.",0.5
3,"Your task is to choose a type of the question, from Description, Entity, Expression, Human, Location and Number.",0.9
3,"Please perform Question Classification task. Given the question, assign a label from ['Description', 'Entity', 'Expression', 'Human', 'Location', 'Number']. Return label only without any other text",0.85
3,"Determine the type of the given question and choose from Description, Entity, Expression, Human, Location and Number.",0.85
3,"Categorize the provided question into one of the following types: Description, Entity, Expression, Human, Location, or Number.",0.75
3,"Identify the type of the provided question by labeling it as one of the following: Description, Entity, Expression, Human, Location, or Number.",0.7
3,"Determine the question type from the options: Description, Entity, Expression, Human, Location, or Number, and categorize accordingly.",0.7
3,"Determine the category that best fits the provided text/question, choosing from Description, Entity, Expression, Human, Location, or Number.",0.65
