step,prompt,score
1,"Classify the sentiment of the given movie review into one of the five classes: terrible, bad, okay, good, or great.",0.65
1,"Classify the movie review sentiment by analyzing the text and categorizing it into 'terrible', 'bad', 'okay', 'good', or 'great'.",0.65
1,"Classify the provided movie review into one of the following sentiment labels: 'terrible', 'bad', 'okay', 'good', or 'great', predicting the sentiment label without additional text.",0.6
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
1,"Categorize the given movie review into one of the five sentiment categories - terrible, bad, neutral, good, or great, reflecting the reviewer's opinion.",0.55
1,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.55
1,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.55
1,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
1,"Here's the step-by-step process:

**Step 1: Crossover the prompts**

1. In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.

2. Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

**Crossover Prompt:**
Classify the given movie reviews into one of the five categories: terrible, bad, okay, good, or great, based on the sentiment expressed.

**Step 2: Mutate the crossover prompt and generate the final prompt**

<(prompt>Take the provided movie reviews and classify them into one of five sentiment categories: terrible, bad, okay, good, or great, reflecting the overall tone of the review.",0.45
1,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
2,"Classify the sentiment of the given movie review into one of the five classes: terrible, bad, okay, good, or great.",0.65
2,"Classify the movie review sentiment by analyzing the text and categorizing it into 'terrible', 'bad', 'okay', 'good', or 'great'.",0.65
2,"Classify the provided movie review into one of the following sentiment labels: 'terrible', 'bad', 'okay', 'good', or 'great', predicting the sentiment label without additional text.",0.6
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
2,"Categorize the given movie review into one of the five sentiment categories - terrible, bad, neutral, good, or great, reflecting the reviewer's opinion.",0.55
2,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.55
2,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.55
2,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
2,"Here's the step-by-step process:

**Step 1: Crossover the prompts**

1. In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.

2. Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

**Crossover Prompt:**
Classify the given movie reviews into one of the five categories: terrible, bad, okay, good, or great, based on the sentiment expressed.

**Step 2: Mutate the crossover prompt and generate the final prompt**

<(prompt>Take the provided movie reviews and classify them into one of five sentiment categories: terrible, bad, okay, good, or great, reflecting the overall tone of the review.",0.45
2,"Classify the provided movie reviews according to their sentiment and categorize them into one of the five sentiment classes: terrible, bad, okay, good, or great.",0.45
3,"Classify the sentiment of the given movie review into one of the five classes: terrible, bad, okay, good, or great.",0.65
3,"Classify the movie review sentiment by analyzing the text and categorizing it into 'terrible', 'bad', 'okay', 'good', or 'great'.",0.65
3,"Classify the provided movie review into one of the following sentiment labels: 'terrible', 'bad', 'okay', 'good', or 'great', predicting the sentiment label without additional text.",0.6
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
3,"Categorize the given movie review into one of the five sentiment categories - terrible, bad, neutral, good, or great, reflecting the reviewer's opinion.",0.55
3,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.55
3,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.55
3,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
3,"Classify the sentiment of the given movie review into one of the following categories: 'terrible', 'bad', 'okay', 'good', or 'great', and return the corresponding label.",0.5
3,"Here's the step-by-step process:

**Step 1: Crossover the prompts**

1. In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.

2. Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

**Crossover Prompt:**
Classify the given movie reviews into one of the five categories: terrible, bad, okay, good, or great, based on the sentiment expressed.

**Step 2: Mutate the crossover prompt and generate the final prompt**

<(prompt>Take the provided movie reviews and classify them into one of five sentiment categories: terrible, bad, okay, good, or great, reflecting the overall tone of the review.",0.45
4,"Classify the sentiment of the given movie review into one of the five classes: terrible, bad, okay, good, or great.",0.65
4,"Classify the movie review sentiment by analyzing the text and categorizing it into 'terrible', 'bad', 'okay', 'good', or 'great'.",0.65
4,"Classify the provided movie review into one of the following sentiment labels: 'terrible', 'bad', 'okay', 'good', or 'great', predicting the sentiment label without additional text.",0.6
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.55
4,"Categorize the given movie review into one of the five sentiment categories - terrible, bad, neutral, good, or great, reflecting the reviewer's opinion.",0.55
4,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.55
4,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.55
4,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
4,"Classify the sentiment of the given movie review into one of the following categories: 'terrible', 'bad', 'okay', 'good', or 'great', and return the corresponding label.",0.5
4,"Read the provided movie review and categorize it into one of the five sentiment categories ('terrible', 'bad', 'okay', 'good', or 'great') using natural language understanding.",0.45
5,"Classify the text corresponding to a movie review into one of the following five sentiment categories: terrible, bad, okay, good",0.65
5,"Classify the sentiment of the given movie review into one of the five classes: terrible, bad, okay, good, or great.",0.65
