step,prompt,score
1,"Evaluate the provided sentences, classifying them as either objective or subjective opinions, and provide justification for each classification.",0.7
1,"Given a statement, classify it as expressing a subjective or objective opinion.",0.6
1,identify whether the given sentence was expressing an objective or a subjective opinion.,0.5
1,"Determine the category of a movie review based on a given text, subjective or objective.",0.5
1,Classify the provided sentence as either 'subjective' or 'objective' based on its tone and content.,0.5
1,"Classify the input text as either ""subjective"" or ""objective"" based on its nature.",0.5
1,evaluate each statement as either subjective or objective.,0.45
1,"Evaluate the given sentences to discern their objective or subjective tone, and identify the characteristics that distinguish them as such.",0.45
1,evaluate the given sentences and determine whether they are subjective or objective.,0.4
1,Identify the objective or subjective nature of each sentence and then assign a subjectivity label ('subjective' or 'objective') to each sentence.,0.4
2,Evaluate the provided text and categorize it as expressing a subjective or objective opinion.,0.7
2,"Evaluate the provided sentences, classifying them as either objective or subjective opinions, and provide justification for each classification.",0.7
2,"Evaluate the provided sentences, determining their subjectivity or objectivity based on their underlying nature.",0.65
2,"Given a statement, classify it as expressing a subjective or objective opinion.",0.6
2,"Evaluate the given movie review text to determine whether it is subjective or objective, highlighting the linguistic features that distinguish each tone.",0.6
2,"Determine the objective or subjective tone of the input text, considering its linguistic features and syntax to accurately classify it as either ""subjective"" or ""objective"".",0.6
2,"Classify the input text as either objective or subjective, analyzing its tone and identifying the distinctive features.",0.6
2,"Evaluate the provided text, categorizing it as either 'subjective' or 'objective' based on tone and content, and provide a clear justification for the classification.",0.55
2,Classify the input text as either 'subjective' or 'objective' based on its nature.,0.55
2,identify whether the given sentence was expressing an objective or a subjective opinion.,0.5
3,"Classify the provided movie review text as either 'subjective' or 'objective', identifying the linguistic features that support the classification.",0.8
3,Evaluate the provided text and categorize it as expressing a subjective or objective opinion.,0.7
3,"Evaluate the provided sentences, classifying them as either objective or subjective opinions, and provide justification for each classification.",0.7
3,"Evaluate and categorize the provided text as subjective or objective, justifying your decision",0.7
3,"Evaluate the provided sentences, determining their subjectivity or objectivity based on their underlying nature.",0.65
3,"Analyze the input to identify its inherent subjectivity or objectivity, categorizing it as a personal belief or an unbiased fact.",0.65
3,"Given a statement, classify it as expressing a subjective or objective opinion.",0.6
3,"Evaluate the given movie review text to determine whether it is subjective or objective, highlighting the linguistic features that distinguish each tone.",0.6
3,"Determine the objective or subjective tone of the input text, considering its linguistic features and syntax to accurately classify it as either ""subjective"" or ""objective"".",0.6
3,"Classify the input text as either objective or subjective, analyzing its tone and identifying the distinctive features.",0.6
4,"Classify the provided movie review text as either 'subjective' or 'objective', identifying the linguistic features that support the classification.",0.8
4,"Determine the objective or subjective nature of a movie review, identifying the linguistic clues that indicate its tone, and distinguish between emotional and factual analysis.",0.75
4,Evaluate the provided text and categorize it as expressing a subjective or objective opinion.,0.7
4,"Evaluate the provided sentences, classifying them as either objective or subjective opinions, and provide justification for each classification.",0.7
4,"Evaluate and categorize the provided text as subjective or objective, justifying your decision",0.7
