step,prompt,score
1,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
1,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.6
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.5
1,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
1,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.5
1,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
1,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.45
1,"Your objective is to evaluate the the sentiment of the movie review and categorize it into one of five classes, ranging from terrible to great.",0.05
1,"Let's follow the instructions step-by-step to generate a better prompt.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2**

Prompt 1: Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.
Prompt 2: Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

Different parts:
""Based on the given movie review"" vs ""Your responsibility is to categorize the movie review""
""and classify"" vs ""into one of five categories based on the sentiment""

**Step 2: Randomly mutate the different parts**

""Based on the given movie review"" -> ""Considering the provided movie review content""
""and classify"" -> ""to assign a sentiment label""
""Your responsibility is to categorize"" -> ""Your task involves evaluating""
""into one of five categories based on the sentiment"" -> ""according to its emotional tone""

**Step 3: Crossover the different parts with Prompt 3 and generate a final prompt**

Prompt 3: Your objective is to analyze the movie review and allocate it to one of five categories",0.1
1,"Your goal is to analyze the movie review and assign it to one of five categories, ranging from terrible to great.",0.0
2,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
2,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.6
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.5
2,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
2,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.5
2,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
2,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.45
2,"Let's go through the steps to generate a better prompt.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2**

Prompt 1: Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.
Prompt 2: Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

Different parts:
""Based on the given movie review"" vs ""Your responsibility is to categorize the movie review""
""and classify"" vs ""into one of five categories based on the sentiment""

**Step 2: Randomly mutate the different parts**

""Based on the given movie review"" -> ""Considering the provided movie review content""
""and classify"" -> ""to assign a sentiment label""
""Your responsibility is to categorize"" -> ""Your task involves evaluating""
""into one of five categories based on the sentiment"" -> ""according to its emotional tone""

**Step 3: Crossover the different parts with Prompt 3 and generate a final prompt**

Prompt 3: Your objective is to evaluate the sentiment of the movie review and categorize it into one of",0.15
2,"Let's follow the instructions step-by-step to generate a better prompt.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2**

Prompt 1: Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.
Prompt 2: Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.

Different parts:
""Based on the given movie review"" vs ""Your responsibility is to categorize the movie review""
""and classify"" vs ""into one of five categories based on the sentiment""

**Step 2: Randomly mutate the different parts**

""Based on the given movie review"" -> ""Considering the provided movie review content""
""and classify"" -> ""to assign a sentiment label""
""Your responsibility is to categorize"" -> ""Your task involves evaluating""
""into one of five categories based on the sentiment"" -> ""according to its emotional tone""

**Step 3: Crossover the different parts with Prompt 3 and generate a final prompt**

Prompt 3: Your objective is to analyze the movie review and allocate it to one of five categories",0.1
2,"Let's follow the instructions.

**Step 1: Identify the different parts between Prompt 1 and Prompt 2:**

Prompt 1: Based on the movie review provided, assign the movie to one of five categories: terrible, bad, okay, good, or great.
Prompt 2: Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.

Different parts:
""Based on the movie review provided"" vs ""Please perform Sentiment Classification task. Given the sentence""
""assign the movie"" vs ""assign a sentiment label""
""one of five categories"" vs ""from ['terrible', 'bad', 'okay', 'good', 'great']""
""(no additional instruction)"" vs ""Return label only without any other text""

**Step 2: Randomly mutate the different parts**

""Based on the movie review provided"" -> ""Considering the review content""
""Please perform Sentiment Classification task. Given the sentence"" -> ""Analyze the sentence for sentiment""
""assign the movie"" -> ""categorize the review""
""one of five categories"" -> ""into one of five sentiment levels""
""(no additional",0.15
3,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
3,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.6
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.5
3,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
3,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.5
3,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
3,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.45
3,"Considering the provided movie review content, your task involves evaluating its emotional tone to assign a sentiment label according to one of the following categories: terrible, bad, okay, good, or great.",0.4
3,"Your task involves evaluating the provided movie review content to assign a sentiment label according to its emotional tone and allocate it to one of five categories: terrible, bad, okay, good, or great.",0.3
3,"Considering the review content, analyze the sentence for sentiment and categorize the review into one of five sentiment levels: terrible, bad, okay, good, or great.",0.35
4,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
4,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.6
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.5
4,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
4,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.5
4,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
4,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.45
4,"Considering the provided movie review content, your task involves evaluating its emotional tone to assign a sentiment label according to one of the following categories: terrible, bad, okay, good, or great.",0.4
4,"Your task involves evaluating the provided movie review content to assign a sentiment label according to its emotional tone and allocate it to one of five categories: terrible, bad, okay, good, or great.",0.3
4,"Considering the review content, analyze the sentence for sentiment and categorize the review into one of five sentiment levels: terrible, bad, okay, good, or great.",0.35
5,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.6
5,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.6
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.5
5,"In this task, you are given movie reviews. Based on it, classify it to one of the ﬁve classes: (1) terrible, (2) bad, (3) okay, (4) good, and (5) great.",0.5
5,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.5
5,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.45
5,"Examine the comment provided and classify it into one of five categories: terrible, bad, okay, good, or great.",0.45
