step,prompt,score
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
1,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
1,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
1,"Given a sentence, classify it as either positive or negative sentiment.",0.95
1,"Determine the sentiment of the given movie review, returning ""positive"" if the sentiment is favorable and ""negative"" if unfavorable, based on the provided text.",0.95
1,"Classify the text as positive or negative, considering its meaning and context.",0.95
1,"Determine the sentiment of the text provided, positive or negative.",0.9
1,"Identify the sentiment of the provided movie review as either positive or negative, considering its meaning and context.",0.85
1,"Given text, classify whether it is positive or negative.",0.85
1,"Classify the provided movie review as ""positive"" or ""negative"" according to its sentiment",0.85
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
2,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
2,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
2,"Given a sentence, classify it as either positive or negative sentiment.",0.95
2,"Determine the sentiment of the given movie review, returning ""positive"" if the sentiment is favorable and ""negative"" if unfavorable, based on the provided text.",0.95
2,"Classify the text as positive or negative, considering its meaning and context.",0.95
2,"Classify the provided movie review as having a positive or negative sentiment, taking into account its meaning and context.",0.95
2,Classify the given movie review as having positive or negative sentiment.,0.95
2,"Determine the sentiment of the text provided, positive or negative.",0.9
2,Classify this text as positive or negative.,0.9
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
3,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
3,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
3,"Given a sentence, classify it as either positive or negative sentiment.",0.95
3,"Determine the sentiment of the given movie review, returning ""positive"" if the sentiment is favorable and ""negative"" if unfavorable, based on the provided text.",0.95
3,"Classify the text as positive or negative, considering its meaning and context.",0.95
3,Classify the provided movie review text as having positive or negative sentiment,0.95
3,"Classify the provided movie review as having a positive or negative sentiment, taking into account its meaning and context.",0.95
3,"Classify the movie review text as positive or negative, considering its sentiment and tone.",0.95
3,Classify the given movie review as having positive or negative sentiment.,0.95
4,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
4,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
4,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
4,"Given a sentence, classify it as either positive or negative sentiment.",0.95
4,"Determine the sentiment of the given movie review, returning ""positive"" if the sentiment is favorable and ""negative"" if unfavorable, based on the provided text.",0.95
4,"Classify the text as positive or negative, considering its meaning and context.",0.95
4,Classify the provided movie review text as having positive or negative sentiment,0.95
4,"Classify the provided movie review as having a positive or negative sentiment, taking into account its meaning and context.",0.95
4,"Classify the movie review text as positive or negative, considering its sentiment and tone.",0.95
4,Classify the given movie review as having positive or negative sentiment.,0.95
5,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
5,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
5,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
5,"Given a sentence, classify it as either positive or negative sentiment.",0.95
5,"Determine the sentiment of the given movie review, returning ""positive"" if the sentiment is favorable and ""negative"" if unfavorable, based on the provided text.",0.95
5,"Classify the text as positive or negative, considering its meaning and context.",0.95
5,Classify the provided movie review text as having positive or negative sentiment,0.95
5,"Classify the provided movie review as having a positive or negative sentiment, taking into account its meaning and context.",0.95
5,"Classify the provided movie review as having a positive or negative sentiment, reflecting its actual sentiment.",0.95
5,"Classify the movie review text as positive or negative, considering its sentiment and tone.",0.95
6,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
6,"Given a movie review text, generate a sentiment label ('positive' or 'negative') based on the review's tone and sentiment.",1.0
6,"Classify the provided movie review as ""positive"" or ""negative"" based on its content, considering the nuances of language and the reviewer's sentiment.",1.0
6,"Classify the movie review based on its sentiment, returning ""positive"" if the review is favorable and ""negative"" if unfavorable.",1.0
6,"Classify the given movie review text and categorize it as either 'positive' or 'negative' sentiment, taking into account its tone and sentiment.",1.0
6,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
6,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
6,"Given a sentence, classify it as either positive or negative sentiment.",0.95
6,"Determine the sentiment of the given movie review, returning ""positive"" if the sentiment is favorable and ""negative"" if unfavorable, based on the provided text.",0.95
6,"Classify the text as positive or negative, considering its meaning and context.",0.95
7,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
7,"Given a movie review text, generate a sentiment label ('positive' or 'negative') based on the review's tone and sentiment.",1.0
7,"Classify the provided movie review as ""positive"" or ""negative"" based on its content, considering the nuances of language and the reviewer's sentiment.",1.0
7,"Classify the movie review based on its sentiment, returning ""positive"" if the review is favorable and ""negative"" if unfavorable.",1.0
7,"Classify the given movie review text and categorize it as either 'positive' or 'negative' sentiment, taking into account its tone and sentiment.",1.0
7,"Classify the given movie review and determine its sentiment as either 'positive' or 'negative', taking the tone and emotional nuances into account, and return the",1.0
7,"Your task is to classify the comment ""positive"" or ""negative"".",0.95
7,"Given a tweet, classify it as having a positive or negative sentiment.",0.95
7,"Given a sentence, classify it as either positive or negative sentiment.",0.95
7,"Determine the sentiment of the given movie review, returning ""positive"" if the sentiment is favorable and ""negative"" if unfavorable, based on the provided text.",0.95
8,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['negative', 'positive']. Return label only without any other text.",1.0
