step,prompt,score
1,"Categorize the provided text according to its sentiment, choosing from: terrible, bad, okay, good, or great.",0.8
1,"Assign a sentiment label from the options - terrible, bad, okay, good, or great - to the provided comment.",0.8
1,"Assess the given text and rate its sentiment on a scale of terrible, bad, okay, good, or great.",0.75
1,"Assess the sentiment of the provided movie review and classify it into one of five categories: terrible, bad, okay, good, or great.",0.65
1,"Categorize the provided movie review as one of the following: terrible, bad, okay, good, or great, based on its content.",0.6
1,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
1,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.55
1,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
1,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.5
1,"Based on the given movie review provided to you and classify it into one of five categories: terrible, bad, okay, good, or great.",0.5
2,"Categorize the provided text according to its sentiment, choosing from: terrible, bad, okay, good, or great.",0.8
2,"Assign a sentiment label from the options - terrible, bad, okay, good, or great - to the provided comment.",0.8
2,"Assess the given text and rate its sentiment on a scale of terrible, bad, okay, good, or great.",0.75
2,"Assess the sentiment of the provided movie review and classify it into one of five categories: terrible, bad, okay, good, or great.",0.65
2,"Categorize the provided movie review as one of the following: terrible, bad, okay, good, or great, based on its content.",0.6
2,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
2,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.55
2,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
2,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.5
2,"Classify the sentiment of the provided text as terrible, bad, okay, good, or great, analyzing its tone and language.",0.5
3,"Categorize the provided text according to its sentiment, choosing from: terrible, bad, okay, good, or great.",0.8
3,"Assign a sentiment label from the options - terrible, bad, okay, good, or great - to the provided comment.",0.8
3,"Assess the given text and rate its sentiment on a scale of terrible, bad, okay, good, or great.",0.75
3,"Assess the sentiment of the provided movie review and classify it into one of five categories: terrible, bad, okay, good, or great.",0.65
3,"Categorize the provided movie review as one of the following: terrible, bad, okay, good, or great, based on its content.",0.6
3,"Classify the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.55
3,"Based on the movie review provided, assign the moviw to one of five categories: terrible, bad, okay, good, or great.",0.55
3,"Your responsibility is to categorize the movie review provided to you into one of five categories based on the sentiment: terrible, bad, okay, good, or great.",0.5
3,"Please perform Sentiment Classification task. Given the sentence, assign a sentiment label from ['terrible', 'bad', 'okay', 'good', 'great']. Return label only without any other text.",0.5
3,"Classify the sentiment of the provided text as terrible, bad, okay, good, or great, analyzing its tone and language.",0.5
4,"Categorize the provided text according to its sentiment, choosing from: terrible, bad, okay, good, or great.",0.8
4,"Assign a sentiment label from the options - terrible, bad, okay, good, or great - to the provided comment.",0.8
4,"Assess the given text and rate its sentiment on a scale of terrible, bad, okay, good, or great.",0.75
4,"Assess the sentiment of the provided movie review and classify it into one of five categories: terrible, bad, okay, good, or great.",0.65
4,"Categorize the provided movie review as one of the following: terrible, bad, okay, good, or great, based on its content.",0.6
